结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-27 17:36:56.153807,pagechoice.net,222.50.124.2,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:36:56.250163,pengyou.com,222.50.124.90,NULL,pengyou.com,pengyou.com,广东铁通TOPn网站,NULL,0.000,100,0,32.63,32.85,32.42,0.09,0.10,0.32,0.00,0.08,112.64.234.211,中国,上海, 联通
2013-02-27 17:37:09.974937,baofeng.com,222.50.124.90,NULL,baofeng.com,baofeng.com,广东铁通TOPn网站,NULL,0.000,100,0,61.04,61.83,60.55,0.26,0.29,0.92,0.01,0.20,60.28.110.232,中国,天津, 联通
2013-02-27 17:37:13.156864,cctv,222.50.124.66,NULL,cctv,www.cctv.com,网页类,NULL,0.000,100,0,42.79,43.10,42.50,0.16,0.18,0.53,0.00,0.14,122.70.142.160,中国,北京, 铁通
2013-02-27 17:37:20.072329,360.cn,222.50.124.70,NULL,360.cn,360.cn,广东铁通TOPn网站,NULL,2.000,100,2,70.62,72.25,66.44,1.40,1.43,4.95,0.00,1.23,125.39.100.74,中国,天津, 联通
2013-02-27 17:37:23.707829,doubleclick.net,222.50.124.102,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,NULL,0.000,100,0,250.07,250.54,249.67,0.22,0.32,0.60,0.01,0.15,70.32.146.212,美国,NULL, 其它运营商
2013-02-27 17:37:23.892139,taobao.com,222.50.124.26,NULL,taobao.com,taobao.com,广东铁通TOPn网站,NULL,0.000,100,0,56.30,56.69,56.12,0.11,0.13,0.56,0.00,0.11,119.167.195.241,中国,山东, 联通
2013-02-27 17:37:31.462588,youdao.com,222.50.124.110,NULL,youdao.com,youdao.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.218.26,中国,北京, 联通
2013-02-27 17:37:34.522996,itc.cn,222.50.124.26,NULL,itc.cn,itc.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:37:34.908061,people.com.cn,222.50.124.50,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,NULL,0.000,100,0,137.71,143.63,132.90,2.24,1.70,8.23,0.01,1.92,111.161.38.142,中国,北京, 联通
2013-02-27 17:37:37.324742,华军软件园,222.50.124.106,NULL,华军软件园,www.onlinedown.net,下载类,NULL,0.000,100,0,33.47,47.15,31.99,3.09,2.19,14.45,0.00,3.91,221.130.12.62,中国,江苏, 移动
2013-02-27 17:37:39.510962,googleadsserving.cn,222.50.124.2,NULL,googleadsserving.cn,googleadsserving.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:37:40.681469,sogou.com,222.50.124.110,NULL,sogou.com,sogou.com,广东铁通TOPn网站,NULL,0.000,100,0,42.12,42.57,41.82,0.17,0.18,0.62,0.00,0.14,220.181.124.201,中国,北京, 电信
2013-02-27 17:37:41.592174,xcy8.com,222.50.124.70,NULL,xcy8.com,xcy8.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-27 17:37:42.715771,3322.org,222.50.124.2,NULL,3322.org,3322.org,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.160.239.28,中国,江苏, 电信
2013-02-27 17:37:56.245273,糗事百科,222.50.124.130,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.48,58.17,54.23,1.41,1.64,3.71,0.00,1.26,183.203.15.209,中国,山西, 移动
2013-02-27 17:37:59.724078,baidu-2img.cn,222.50.124.70,NULL,baidu-2img.cn,baidu-2img.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:38:03.138262,chinaiiss.com,222.50.124.70,NULL,chinaiiss.com,chinaiiss.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.117.198,中国,广东, 电信
2013-02-27 17:38:04.006752,qqopenapp.com,222.50.124.110,NULL,qqopenapp.com,qqopenapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.70,9.19,0.53,0.85,0.22,8.65,0.00,1.19,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:38:04.945463,moonbasa.com,222.50.124.102,NULL,moonbasa.com,moonbasa.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.108.220.136,中国,广东, 电信
2013-02-27 17:38:07.057622,淘宝网,222.50.124.30,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,36.88,37.12,36.81,0.04,0.04,0.24,0.00,0.04,122.72.3.241,中国,中国NDC, 铁通
2013-02-27 17:38:07.259304,synacast.com,222.50.124.90,NULL,synacast.com,synacast.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:38:16.227952,778669.com,222.50.124.110,NULL,778669.com,778669.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:38:17.776817,微博,222.50.124.130,NULL,微博,www.weibo.com,网页类,NULL,0.000,100,0,38.69,41.64,38.30,0.36,0.25,2.91,0.00,0.42,180.149.134.17,中国,北京, 电信
2013-02-27 17:38:18.478280,微博,222.50.124.98,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:38:25.941631,hao123.com,222.50.124.2,NULL,hao123.com,hao123.com,广东铁通TOPn网站,NULL,19.000,100,19,66.30,84.85,56.83,5.27,5.61,23.52,0.13,4.88,123.125.115.150,中国,北京, 其它运营商
2013-02-27 17:38:31.797348,ijinshan.com,222.50.124.102,NULL,ijinshan.com,ijinshan.com,广东铁通TOPn网站,NULL,0.000,100,0,58.99,59.36,58.80,0.07,0.08,0.38,0.00,0.07,114.112.68.197,中国,江苏, 移动
2013-02-27 17:38:39.289369,snyu.com,222.50.124.50,NULL,snyu.com,snyu.com,广东铁通TOPn网站,NULL,0.000,100,0,29.84,31.04,29.58,0.22,0.22,1.40,0.00,0.23,58.215.169.133,中国,江苏, 电信
2013-02-27 17:38:39.297459,qhimg.com,222.50.124.26,NULL,qhimg.com,qhimg.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:38:42.510136,微博,222.50.124.46,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:38:42.685399,adwo.com,222.50.124.70,NULL,adwo.com,adwo.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:38:46.190775,土豆网,222.50.124.86,NULL,土豆网,www.tudou.com,网页类,NULL,2.000,100,2,53.42,53.58,53.24,0.06,0.07,0.28,0.00,0.05,123.126.98.150,中国,北京, 联通
2013-02-27 17:38:47.483581,51.la,222.50.124.2,NULL,51.la,51.la,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.21.226.199,中国,江西, 电信
2013-02-27 17:38:50.858483,doubleclick.net,222.50.124.110,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,NULL,0.000,100,0,254.49,255.19,254.01,0.30,0.37,0.90,0.00,0.19,70.32.146.212,美国,NULL, 其它运营商
2013-02-27 17:38:55.111423,淘宝网,222.50.124.10,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,28.02,28.49,27.91,0.09,0.09,0.52,0.00,0.11,122.72.7.241,中国,中国NDC, 铁通
2013-02-27 17:38:59.543822,imshell.com,222.50.124.102,NULL,imshell.com,imshell.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.12.172.101,中国,广东, 电信
2013-02-27 17:39:00.837947,tanx.com,222.50.124.50,NULL,tanx.com,tanx.com,广东铁通TOPn网站,NULL,0.000,100,0,26.11,26.35,26.02,0.04,0.04,0.26,0.00,0.04,110.75.21.51,中国,浙江, 移动
2013-02-27 17:39:01.848954,qlogo.cn,222.50.124.90,NULL,qlogo.cn,qlogo.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:39:13.058782,安卓商城官网,222.50.124.94,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:39:13.788072,4399.com,222.50.124.110,NULL,4399.com,4399.com,广东铁通TOPn网站,NULL,0.000,100,0,30.85,31.50,30.72,0.11,0.11,0.46,0.01,0.09,115.182.52.231,中国,北京, 移动
2013-02-27 17:39:15.219702,和讯网,222.50.124.82,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,32.38,35.63,32.11,0.44,0.28,3.38,0.00,0.55,219.239.236.199,中国,北京, 电信
2013-02-27 17:39:22.377261,SERVICE.TOOLS.SDO.COM,222.50.124.50,NULL,SERVICE.TOOLS.SDO.COM,SERVICE.TOOLS.SDO.COM,广东铁通TOPn网站,NULL,0.000,100,0,30.09,31.40,29.75,0.32,0.31,1.64,0.01,0.31,122.226.73.176,中国,浙江, 电信
2013-02-27 17:39:25.730661,vpon.com,222.50.124.70,NULL,vpon.com,vpon.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:39:25.730982,sohu.com,222.50.124.26,NULL,sohu.com,sohu.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.176,中国,北京, 联通
2013-02-27 17:39:30.664267,微博,222.50.124.6,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:39:33.442562,duowan.com,222.50.124.26,NULL,duowan.com,duowan.com,广东铁通TOPn网站,NULL,0.000,100,0,8.84,10.38,8.51,0.26,0.22,1.65,0.01,0.29,120.132.133.62,中国,北京, 其它运营商
2013-02-27 17:39:36.997404,迅雷看看,222.50.124.94,NULL,迅雷看看,www.kankan.com,网页类,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:39:40.202541,淘宝网,222.50.124.98,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,25.76,25.99,25.70,0.04,0.03,0.23,0.00,0.04,122.72.35.241,中国,中国NDC, 铁通
2013-02-27 17:39:42.907361,lxdns.com,222.50.124.102,NULL,lxdns.com,lxdns.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:39:43.902771,qq邮箱,222.50.124.58,NULL,qq邮箱,www.mail.qq.com,网页类,NULL,0.000,100,0,6.56,8.67,4.83,0.88,1.05,3.44,0.03,0.72,120.196.210.104,中国,广东, 移动
2013-02-27 17:39:51.037258,155.com,222.50.124.110,NULL,155.com,155.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.188.11.3,中国,山东, 联通
2013-02-27 17:39:52.283253,iqiyi.com,222.50.124.2,NULL,iqiyi.com,iqiyi.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220.181.73.5,中国,北京, 电信
2013-02-27 17:39:54.985879,qire123.com,222.50.124.26,NULL,qire123.com,qire123.com,广东铁通TOPn网站,NULL,0.000,100,0,15.31,15.74,15.09,0.13,0.14,0.49,0.00,0.11,222.76.213.74,中国,福建, 电信
2013-02-27 17:39:58.366523,土豆网,222.50.124.82,NULL,土豆网,www.tudou.com,网页类,NULL,0.000,100,0,56.62,56.91,56.47,0.09,0.11,0.39,0.00,0.09,123.126.98.146,中国,北京, 联通
2013-02-27 17:39:59.892707,糗事百科,222.50.124.18,NULL,糗事百科,www.qiushibaike.com,网页类,NULL,0.000,100,0,56.67,58.30,54.93,1.33,1.50,3.17,0.01,1.22,183.203.15.209,中国,山西, 移动
2013-02-27 17:40:00.341198,vipshop.com,222.50.124.110,NULL,vipshop.com,vipshop.com,广东铁通TOPn网站,NULL,0.000,100,0,31.16,31.94,31.01,0.14,0.12,0.84,0.00,0.16,180.186.22.30,中国,北京, 移动
2013-02-27 17:40:05.433637,qq邮箱,222.50.124.130,NULL,qq邮箱,www.mail.qq.com,网页类,NULL,0.000,100,0,5.17,6.48,4.13,0.65,0.74,1.85,0.01,0.49,120.196.210.104,中国,广东, 移动
2013-02-27 17:40:16.618210,迅雷看看,222.50.124.26,NULL,迅雷看看,www.kankan.com,网页类,NULL,0.000,100,0,2.76,2.95,2.65,0.06,0.05,0.20,0.00,0.04,61.235.96.93,中国,广东, 铁通
2013-02-27 17:40:21.250584,qihoo.com,222.50.124.90,NULL,qihoo.com,qihoo.com,广东铁通TOPn网站,NULL,0.000,100,0,103.94,110.75,97.80,3.23,0.73,1.85,0.02,0.48,61.55.181.124,中国,河北, 联通
2013-02-27 17:40:21.356313,17173.com,222.50.124.102,NULL,17173.com,17173.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.135.181.176,中国,北京, 联通
2013-02-27 17:40:21.634207,pc120.com,222.50.124.2,NULL,pc120.com,pc120.com,广东铁通TOPn网站,NULL,0.000,100,0,63.97,64.31,63.66,0.14,0.16,0.62,0.00,0.13,114.112.68.163,中国,江苏, 移动
2013-02-27 17:40:23.657929,新浪,123.65.232.142,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,31.59,32.14,31.43,0.12,0.12,0.64,0.00,0.13,211.98.132.67,中国,北京, 铁通
2013-02-27 17:40:27.061744,新浪,222.50.124.62,NULL,新浪,www.sina.com.cn,网页类,NULL,0.000,100,0,34.90,35.35,34.75,0.10,0.09,0.51,0.00,0.08,211.98.132.66,中国,北京, 铁通
2013-02-27 17:40:32.258122,baidu-2img.cn,222.50.124.2,NULL,baidu-2img.cn,baidu-2img.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:40:33.801430,soso.com,222.50.124.70,NULL,soso.com,soso.com,广东铁通TOPn网站,NULL,4.000,100,4,65.51,66.63,60.69,1.15,1.02,4.73,0.00,1.06,61.135.167.27,中国,北京, 联通
2013-02-27 17:40:35.869576,jrjimg.cn,222.50.124.110,NULL,jrjimg.cn,jrjimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:40:41.418358,工商银行,110.209.253.254,NULL,工商银行,www.icbc.com.cn,网页类,NULL,0.000,100,0,53.72,56.96,53.30,0.53,0.37,3.62,0.00,0.62,113.31.42.29,中国,北京, 其它运营商
2013-02-27 17:40:48.588273,工商银行,222.50.124.62,NULL,工商银行,www.icbc.com.cn,网页类,NULL,0.000,100,0,127.60,133.17,120.64,3.52,0.69,3.18,0.01,0.54,125.39.39.42,中国,天津, 联通
2013-02-27 17:40:48.792182,babytree.com,222.50.124.102,NULL,babytree.com,babytree.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124.238.250.204,中国,河北, 电信
2013-02-27 17:40:52.035269,sinaimg.cn,222.50.124.70,NULL,sinaimg.cn,sinaimg.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:40:52.170652,csbew.com,222.50.124.26,NULL,csbew.com,csbew.com,广东铁通TOPn网站,NULL,1.000,100,1,57.80,58.22,57.38,0.17,0.20,0.63,0.00,0.14,219.232.255.99,中国,北京, 其它运营商
2013-02-27 17:41:02.409742,chinaiiss.com,222.50.124.102,NULL,chinaiiss.com,chinaiiss.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.117.198,中国,广东, 电信
2013-02-27 17:41:10.051890,华军软件园,222.50.124.54,NULL,华军软件园,www.onlinedown.net,下载类,NULL,0.000,100,0,32.86,47.00,32.37,1.44,0.52,14.55,0.00,1.98,120.193.11.195,中国,浙江, 移动
2013-02-27 17:41:13.711669,广州网,222.50.124.26,NULL,广州网,www.020.com,网页类,NULL,60.000,100,60,3.67,3.96,3.58,0.08,0.07,0.34,0.00,0.07,120.31.61.171,中国,广东, 铁通
2013-02-27 17:41:16.032569,环球网,222.50.124.102,NULL,环球网,www.huanqiu.com,网页类,NULL,1.000,100,1,42.93,43.41,42.67,0.15,0.18,0.64,0.00,0.14,125.39.187.20,中国,天津, 联通
2013-02-27 17:41:18.616032,3393.com,222.50.124.2,NULL,3393.com,3393.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.10.173.39,中国,广东, 电信
2013-02-27 17:41:24.138787,duba.net,222.50.124.110,NULL,duba.net,duba.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.112.68.197,中国,江苏, 移动
2013-02-27 17:41:26.328850,it168.com,222.50.124.2,NULL,it168.com,it168.com,广东铁通TOPn网站,NULL,0.000,100,0,33.47,33.57,33.37,0.03,0.04,0.12,0.00,0.03,223.202.33.211,中国,北京, 移动
2013-02-27 17:41:29.745734,qiyou.com,222.50.124.102,NULL,qiyou.com,qiyou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-27 17:41:31.575438,10086.cn,222.50.124.50,NULL,10086.cn,10086.cn,广东铁通TOPn网站,NULL,0.000,100,0,42.34,45.69,38.90,2.12,2.58,6.17,0.01,1.68,218.206.191.72,中国,北京, 移动
2013-02-27 17:41:35.434678,广州妈妈网,222.50.124.42,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,1.000,100,1,20.22,27.17,19.16,1.97,1.05,7.86,0.00,1.84,58.248.62.34,中国,广东, 联通
2013-02-27 17:41:38.490316,51yes.com,222.50.124.70,NULL,51yes.com,51yes.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.147.114.19,中国,广东, 电信
2013-02-27 17:41:43.040233,和讯网,222.50.124.26,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,33.75,40.42,33.39,0.74,0.34,6.63,0.00,0.72,219.239.236.199,中国,北京, 电信
2013-02-27 17:41:43.164444,liebao.cn,222.50.124.102,NULL,liebao.cn,liebao.cn,广东铁通TOPn网站,NULL,0.000,100,0,58.99,59.16,58.87,0.05,0.06,0.18,0.00,0.05,114.112.68.197,中国,江苏, 移动
2013-02-27 17:41:43.469286,70e.com,222.50.124.90,NULL,70e.com,70e.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-27 17:41:45.676928,googleadsserving.cn,222.50.124.102,NULL,googleadsserving.cn,googleadsserving.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:41:46.103477,uvan.com,222.50.124.70,NULL,uvan.com,uvan.com,广东铁通TOPn网站,NULL,0.000,100,0,31.81,32.79,31.68,0.12,0.10,0.91,0.00,0.13,211.151.134.239,中国,北京, 联通
2013-02-27 17:41:47.458494,baofeng.com,222.50.124.110,NULL,baofeng.com,baofeng.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.28.110.232,中国,天津, 联通
2013-02-27 17:41:47.964650,淘宝网,222.50.124.6,NULL,淘宝网,www.taobao.com,网页类,NULL,0.000,100,0,25.75,25.84,25.69,0.03,0.03,0.12,0.00,0.03,122.72.35.241,中国,中国NDC, 铁通
2013-02-27 17:41:53.207675,广州妈妈网,222.50.124.50,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,0.000,100,0,17.14,33.26,16.61,1.67,0.60,16.47,0.00,2.30,58.248.62.22,中国,广东, 联通
2013-02-27 17:41:56.763452,世纪佳缘,123.89.176.30,NULL,世纪佳缘,www.jiayuan.com,网页类,NULL,0.000,100,0,33.30,40.60,32.94,0.93,0.49,7.42,0.00,1.21,59.151.18.32,中国,北京, 其它运营商
2013-02-27 17:42:04.574793,poco,222.50.124.34,NULL,poco,www.poco.cn,网页类,NULL,0.000,100,0,62.42,76.17,62.01,1.44,0.45,13.91,0.00,1.73,221.204.248.116,中国,山西, 联通
2013-02-27 17:42:10.315100,小说阅读网,222.50.124.102,NULL,小说阅读网,www.readnovel.com,网页类,NULL,0.000,100,0,43.99,44.22,43.86,0.07,0.09,0.32,0.00,0.07,60.210.23.74,中国,山东, 联通
2013-02-27 17:42:13.020074,adwo.com,222.50.124.102,NULL,adwo.com,adwo.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:42:14.653869,3g.cn,222.50.124.50,NULL,3g.cn,3g.cn,广东铁通TOPn网站,NULL,0.000,100,0,3.49,3.69,3.43,0.04,0.04,0.21,0.00,0.04,183.232.11.166,中国,广东, 移动
2013-02-27 17:42:21.453989,微博,222.50.124.70,NULL,微博,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-27 17:42:23.499710,icast.cn,222.50.124.2,NULL,icast.cn,icast.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.178.102,中国,上海, 电信
2013-02-27 17:42:31.205726,和讯网,222.50.124.10,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,28.83,29.51,28.68,0.16,0.16,0.75,0.00,0.17,219.239.236.198,中国,北京, 电信
2013-02-27 17:42:33.996689,taomee.com,222.50.124.110,NULL,taomee.com,taomee.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.80.99.112,中国,上海, 电信
2013-02-27 17:42:36.172905,xlpan.com,222.50.124.50,NULL,xlpan.com,xlpan.com,广东铁通TOPn网站,NULL,0.000,100,0,42.60,44.72,42.21,0.41,0.34,2.05,0.01,0.38,111.161.24.166,中国,北京, 联通
2013-02-27 17:42:40.119236,178.com,222.50.124.26,NULL,178.com,178.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.134.67.166,中国,山东, 联通
2013-02-27 17:42:40.247212,kuai8.com,222.50.124.102,NULL,kuai8.com,kuai8.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:42:42.979965,土豆网,222.50.124.74,NULL,土豆网,www.tudou.com,网页类,NULL,5.000,100,5,100.38,104.48,95.36,1.95,0.78,3.19,0.01,0.71,123.126.98.151,中国,北京, 联通
2013-02-27 17:42:46.700456,pagechoice.net,222.50.124.50,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:42:47.837316,网易,222.50.124.42,NULL,网易,www.163.com,网页类,NULL,0.000,100,0,41.71,42.03,41.41,0.16,0.16,0.53,0.00,0.13,223.87.1.59,中国,四川, 移动
2013-02-27 17:42:51.571778,qiyou.com,222.50.124.90,NULL,qiyou.com,qiyou.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-27 17:42:52.644927,安卓商城官网,222.50.124.10,NULL,安卓商城官网,https://play.google.com/store,网页类,NULL,0.000,100,0,1.05,7.68,0.55,1.50,0.50,7.04,0.00,1.46,211.98.70.195,中国,湖南, 铁通
2013-02-27 17:42:57.333230,广州妈妈网,222.50.124.110,NULL,广州妈妈网,www.gzmama.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.248.62.22,中国,广东, 联通
2013-02-27 17:43:04.601972,70e.com,222.50.124.70,NULL,70e.com,70e.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.248.34.220,美国,NULL, 其它运营商
2013-02-27 17:43:04.986309,和讯网,222.50.124.98,NULL,和讯网,www.hexun.com,网页类,NULL,0.000,100,0,40.00,87.91,37.58,9.46,0.68,20.07,0.00,2.53,219.239.236.199,中国,北京, 电信
2013-02-27 17:43:06.546223,qiyi.com,222.50.124.110,NULL,qiyi.com,qiyi.com,广东铁通TOPn网站,NULL,0.000,100,0,34.03,35.91,33.73,0.31,0.24,1.96,0.00,0.35,220.181.115.56,中国,北京, 电信
2013-02-27 17:43:07.591582,gtimg.com.cn,222.50.124.102,NULL,gtimg.com.cn,gtimg.com.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-27 17:43:09.451101,360.cn,222.50.124.26,NULL,360.cn,360.cn,广东铁通TOPn网站,NULL,0.000,100,0,80.16,80.62,79.89,0.13,0.15,0.54,0.00,0.12,125.39.100.74,中国,天津, 联通
2013-02-27 17:43:14.280506,ijinshan.com,222.50.124.2,NULL,ijinshan.com,ijinshan.com,广东铁通TOPn网站,NULL,0.000,100,0,61.16,61.57,60.88,0.13,0.14,0.58,0.00,0.11,114.112.68.197,中国,江苏, 移动
2013-02-27 17:43:26.023724,eastmoney.com,222.50.124.70,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222.73.55.186,中国,上海, 电信
