结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,路由变化,路由跳数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,丢包,发包数,丢包数,结果 IP 地址,结果国家名称,结果省名称,结果归属地,附加项
2013-02-27 17:37:12.981000,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,it168.com,it168.com,广东铁通TOPn网站,0,9,39.66,163.58,0.61,45.69,13.86,124.31,0.00,39.05,0.000,27,0,223.202.33.211,中国,北京, 移动,9
2013-02-27 17:37:21.394787,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,qq邮箱,www.mail.qq.com,网页类,3,11,4.25,10.03,0.62,3.20,2.23,13.84,0.00,4.11,6.061,33,2,120.196.210.104,中国,广东, 移动,11
2013-02-27 17:37:28.311144,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,和讯网,www.hexun.com,网页类,6,13,25.35,44.77,0.62,13.43,1.89,20.70,0.00,5.46,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-27 17:37:28.695184,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,qihoo.com,qihoo.com,广东铁通TOPn网站,0,15,28.32,97.44,0.27,30.66,0.17,0.48,0.00,0.15,0.000,45,0,61.55.181.124,中国,河北, 联通,15
2013-02-27 17:37:29.084794,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,土豆网,www.tudou.com,网页类,9,18,48.67,107.43,0.52,44.64,2.58,29.15,0.00,7.14,18.519,54,10,123.126.98.151,中国,北京, 联通,18
2013-02-27 17:37:30.502576,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,178.com,178.com,广东铁通TOPn网站,0,30,2.55,8.96,0.57,3.21,0.61,2.79,0.00,1.09,83.333,90,75,123.134.67.166,中国,山东, 联通,30
2013-02-27 17:37:35.370069,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,admaster.com.cn,admaster.com.cn,广东铁通TOPn网站,0,30,2.48,10.49,0.73,1.78,0.69,6.27,0.00,1.59,0.000,90,0,58.215.168.155,中国,江苏, 电信,30
2013-02-27 17:37:39.511067,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,adsame.com,adsame.com,广东铁通TOPn网站,0,11,22.99,35.95,0.56,13.00,0.38,1.16,0.00,0.43,0.000,33,0,118.26.200.34,中国,上海, 铁通,11
2013-02-27 17:37:46.712467,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,小说阅读网,www.readnovel.com,网页类,10,16,32.68,101.16,0.65,29.92,6.81,50.76,0.00,13.81,4.167,48,2,60.210.23.65,中国,山东, 联通,16
2013-02-27 17:37:48.587489,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,pagechoice.net,pagechoice.net,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:37:50.338771,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,qpic.cn,qpic.cn,广东铁通TOPn网站,0,14,4.36,14.64,0.60,4.84,0.94,3.64,0.00,1.32,57.143,42,24,112.90.139.50,中国,广东, 联通,14
2013-02-27 17:37:50.427161,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,meilishuo.com,meilishuo.com,广东铁通TOPn网站,4,16,27.26,61.89,0.63,18.57,1.22,15.15,0.00,3.63,0.000,48,0,124.202.144.8,中国,北京, 移动,16
2013-02-27 17:37:55.551410,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,土豆网,www.tudou.com,网页类,6,17,23.18,56.14,0.26,25.22,0.50,3.13,0.00,0.79,17.647,51,9,123.126.98.151,中国,北京, 联通,17
2013-02-27 17:38:05.353702,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,0,30,3.04,25.82,0.57,4.63,2.59,59.94,0.00,10.88,0.000,90,0,222.73.55.186,中国,上海, 电信,30
2013-02-27 17:38:06.058606,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,funshion.net,funshion.net,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,1.0.0.0,澳大利亚,NULL, 其它运营商,0
2013-02-27 17:38:09.044618,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,pengyou.com,pengyou.com,广东铁通TOPn网站,14,19,49.81,139.19,0.60,44.66,6.38,49.53,0.00,14.57,7.018,57,4,112.64.234.211,中国,上海, 联通,19
2013-02-27 17:38:16.533983,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,和讯网,www.hexun.com,网页类,0,13,26.73,38.22,0.58,13.28,0.79,4.29,0.00,1.46,0.000,39,0,219.239.236.198,中国,北京, 电信,13
2013-02-27 17:38:23.257266,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0,6,2.36,10.48,0.59,3.63,0.15,0.56,0.00,0.19,0.000,18,0,211.98.70.195,中国,湖南, 铁通,6
2013-02-27 17:38:26.547657,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,QQ空间,www.qzone.qq.com,网页类,32,14,9.88,67.62,0.58,18.22,2.50,20.50,0.00,5.64,14.286,42,6,112.90.140.193,中国,广东, 联通,14
2013-02-27 17:38:27.578698,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,广州妈妈网,www.gzmama.com,网页类,1,16,6.96,21.74,0.56,7.56,3.66,13.91,0.00,5.27,62.500,48,30,58.248.62.34,中国,广东, 联通,16
2013-02-27 17:38:28.387558,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,0,2,3.77,6.93,0.61,3.16,0.29,0.53,0.00,0.24,0.000,6,0,222.50.124.42,中国,广东, 铁通,2
2013-02-27 17:38:42.954135,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,环球网,www.huanqiu.com,网页类,0,19,23.30,62.35,0.62,26.52,1.16,9.64,0.00,2.28,5.263,57,3,125.39.187.20,中国,天津, 联通,19
2013-02-27 17:38:44.471591,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,7k7k.com,7k7k.com,广东铁通TOPn网站,0,13,23.61,34.83,0.64,11.43,0.53,3.58,0.00,1.05,0.000,39,0,115.182.59.33,中国,北京, 移动,13
2013-02-27 17:38:47.111091,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,土豆网,www.tudou.com,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:38:49.217637,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,poco,www.poco.cn,网页类,0,16,38.35,74.09,0.59,30.65,1.09,5.41,0.00,1.43,6.250,48,3,125.39.187.32,中国,天津, 联通,16
2013-02-27 17:38:50.105770,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0,30,6.84,19.00,0.58,8.60,6.41,19.13,0.00,8.99,90.000,90,81,118.67.112.72,中国,北京, 其它运营商,30
2013-02-27 17:38:51.516516,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,0,17,5.35,14.96,0.56,5.05,3.91,22.03,0.00,8.11,64.706,51,33,124.172.236.21,中国,广东, 铁通,17
2013-02-27 17:38:51.898017,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,cehuan.com,cehuan.com,广东铁通TOPn网站,0,30,2.39,12.01,0.57,2.28,1.26,33.43,0.00,5.98,0.000,90,0,59.57.13.212,中国,福建, 电信,30
2013-02-27 17:38:54.316071,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,网易,www.163.com,网页类,4,12,25.66,50.88,0.54,20.71,2.37,12.30,0.00,3.62,8.333,36,3,223.87.1.58,中国,四川, 移动,12
2013-02-27 17:38:55.231410,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,17,31.26,73.88,0.60,31.46,1.01,7.94,0.00,1.95,0.000,51,0,221.212.213.106,中国,黑龙江, 联通,17
2013-02-27 17:39:02.183075,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,cctv,www.cctv.com,网页类,10,11,18.08,38.40,0.66,17.83,0.12,0.54,0.00,0.15,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-27 17:39:04.853823,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,kuai8.com,kuai8.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:39:05.935089,广东铁通2-hzdx01(hyhr)电信出口,222.50.124.6,NULL,和讯网,www.hexun.com,网页类,6,13,27.27,51.97,0.58,14.98,4.90,59.36,0.00,15.73,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-27 17:39:08.414736,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,qihoo.com,qihoo.com,广东铁通TOPn网站,0,13,23.94,51.89,0.62,23.22,0.82,5.92,0.00,1.63,0.000,39,0,61.55.181.124,中国,河北, 联通,13
2013-02-27 17:39:28.079227,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,2nike.org,2nike.org,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:39:30.808061,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,qire123.com,qire123.com,广东铁通TOPn网站,0,30,2.48,16.04,0.59,2.88,0.83,20.86,0.00,3.72,0.000,90,0,222.76.213.74,中国,福建, 电信,30
2013-02-27 17:39:33.749142,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,sogou.com,sogou.com,广东铁通TOPn网站,0,19,8.10,45.70,0.59,14.71,0.37,2.03,0.00,0.64,57.895,57,33,220.181.124.201,中国,北京, 电信,19
2013-02-27 17:39:45.009574,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,ad-plus.cn,ad-plus.cn,广东铁通TOPn网站,0,18,23.74,51.54,0.60,21.90,1.48,6.37,0.00,1.98,18.519,54,10,220.181.20.30,中国,北京, 电信,18
2013-02-27 17:39:50.632983,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,126.com,126.com,广东铁通TOPn网站,1,13,15.12,44.75,0.62,18.06,1.10,9.11,0.00,2.47,7.692,39,3,220.181.12.218,中国,北京, 其它运营商,13
2013-02-27 17:39:54.260976,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,4,17,130.20,254.38,0.60,97.59,3.19,32.88,0.00,7.76,0.000,51,0,70.32.146.212,美国,NULL, 其它运营商,17
2013-02-27 17:39:55.321188,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,5599.com,5599.com,广东铁通TOPn网站,0,10,28.10,49.59,0.58,17.55,0.30,1.25,0.00,0.46,0.000,30,0,115.182.2.63,中国,北京, 移动,10
2013-02-27 17:39:56.000158,广东铁通2-zsdx02(ncda)电信出口,222.50.124.30,NULL,cctv,www.cctv.com,网页类,11,11,18.07,38.47,0.56,17.09,0.73,4.50,0.00,1.40,0.000,33,0,122.70.142.160,中国,北京, 铁通,11
2013-02-27 17:39:56.706802,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,cbsi.com.cn,cbsi.com.cn,广东铁通TOPn网站,0,20,7.76,50.14,0.58,16.07,0.35,1.25,0.00,0.47,60.000,60,36,118.67.124.252,中国,北京, 其它运营商,20
2013-02-27 17:40:00.822688,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,30,5.17,14.85,0.68,5.43,4.87,18.77,0.00,7.09,83.333,90,75,210.21.118.120,中国,广东, 联通,30
2013-02-27 17:40:12.878600,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,和讯网,www.hexun.com,网页类,6,13,25.39,33.69,0.60,11.80,0.21,1.44,0.00,0.39,0.000,39,0,219.239.236.198,中国,北京, 电信,13
2013-02-27 17:40:15.729153,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qire123.com,qire123.com,广东铁通TOPn网站,0,30,4.16,11.01,0.55,4.84,3.24,9.68,0.00,4.55,90.000,90,81,222.76.213.74,中国,福建, 电信,30
2013-02-27 17:40:16.785574,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,poco,www.poco.cn,网页类,0,30,2.94,9.33,0.57,3.69,0.15,0.38,0.00,0.14,86.667,90,78,125.39.187.32,中国,天津, 联通,30
2013-02-27 17:40:23.832000,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,poco,www.poco.cn,网页类,24,20,62.79,191.65,0.58,64.79,1.46,6.27,0.00,1.89,10.000,60,6,122.143.8.199,中国,吉林, 联通,20
2013-02-27 17:40:24.364654,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0,30,2.19,10.15,0.61,1.67,0.52,10.34,0.00,1.85,0.000,90,0,220.170.192.35,中国,湖南, 电信,30
2013-02-27 17:40:25.156320,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,环球网,www.huanqiu.com,网页类,0,21,23.28,122.93,0.65,44.65,2.58,12.40,0.00,4.43,71.429,63,45,113.31.42.20,中国,北京, 其它运营商,21
2013-02-27 17:40:26.639055,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,gtags.net,gtags.net,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,99.111.108.111,加拿大,NULL, 其它运营商,0
2013-02-27 17:40:28.945286,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,poco,www.poco.cn,网页类,0,17,13.88,52.17,0.57,19.65,6.50,36.78,0.00,13.56,64.706,51,33,218.59.209.165,中国,山东, 联通,17
2013-02-27 17:40:35.407531,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,letv.com,letv.com,广东铁通TOPn网站,1,11,15.60,35.89,0.46,15.71,0.29,0.82,0.00,0.23,9.091,33,3,220.181.117.38,中国,北京, 电信,11
2013-02-27 17:40:37.172079,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,51yes.com,51yes.com,广东铁通TOPn网站,0,30,3.99,10.35,0.56,4.50,1.03,3.04,0.00,1.42,90.000,90,81,119.147.114.19,中国,广东, 电信,30
2013-02-27 17:40:45.582321,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,广州妈妈网,www.gzmama.com,网页类,7,21,37.61,99.21,0.64,31.62,1.10,9.29,0.00,2.35,1.587,63,1,58.248.62.22,中国,广东, 联通,21
2013-02-27 17:40:53.200262,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,guosen.cn,guosen.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:40:56.477138,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,cehuan.com,cehuan.com,广东铁通TOPn网站,0,18,5.36,29.80,0.58,9.45,0.43,2.93,0.00,0.94,55.556,54,30,59.57.13.212,中国,福建, 电信,18
2013-02-27 17:40:59.183776,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.14,37.66,0.55,13.97,0.22,0.90,0.00,0.25,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:40:59.606964,广东铁通4-gzlt01(tplh)联通出口,123.89.176.30,NULL,工商银行,www.icbc.com.cn,网页类,0,20,12.39,58.16,0.58,20.81,0.60,1.97,0.00,0.64,70.000,60,42,113.31.42.29,中国,北京, 其它运营商,20
2013-02-27 17:41:00.615307,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,aipai.com,aipai.com,广东铁通TOPn网站,29,30,7.21,10.54,0.66,4.64,5.98,14.01,0.00,5.88,90.000,90,81,121.10.241.89,中国,广东, 电信,30
2013-02-27 17:41:04.239982,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,网易,www.163.com,网页类,5,12,25.22,46.65,0.62,19.21,1.77,10.93,0.00,3.17,8.333,36,3,223.87.1.58,中国,四川, 移动,12
2013-02-27 17:41:04.816431,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,pplive.com,pplive.com,广东铁通TOPn网站,0,10,24.18,39.37,0.61,13.11,1.48,5.25,0.00,2.10,0.000,30,0,59.151.34.25,中国,北京, 其它运营商,10
2013-02-27 17:41:05.446969,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,37wan.com,37wan.com,广东铁通TOPn网站,0,30,1.76,5.12,0.57,1.69,0.19,0.82,0.00,0.32,83.333,90,75,219.129.216.157,中国,广东, 电信,30
2013-02-27 17:41:07.221730,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,poco,www.poco.cn,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-27 17:41:13.404682,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,pcpop.com,pcpop.com,广东铁通TOPn网站,0,10,25.50,40.63,0.58,15.04,2.08,6.61,0.00,2.49,0.000,30,0,59.151.37.230,中国,北京, 其它运营商,10
2013-02-27 17:41:16.766417,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,360buy.com,360buy.com,广东铁通TOPn网站,0,11,24.87,46.84,1.56,14.21,1.92,12.39,0.00,3.55,0.000,33,0,58.83.238.167,中国,北京, 铁通,11
2013-02-27 17:41:18.717109,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,迅雷看看,www.kankan.com,网页类,0,5,3.03,5.67,0.57,1.63,0.27,0.78,0.00,0.31,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-27 17:41:22.833904,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,黑龙江联通,www.hl.cnc.cn,网页类,0,18,36.37,88.86,0.62,36.19,1.50,15.17,0.00,3.44,0.000,54,0,221.212.213.106,中国,黑龙江, 联通,18
2013-02-27 17:41:23.565380,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.15,33.24,0.60,12.42,1.46,10.12,0.00,2.98,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:41:32.251572,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,糗事百科,www.qiushibaike.com,网页类,1,13,35.75,90.96,0.61,30.15,10.40,60.28,0.00,17.76,15.385,39,6,183.203.15.209,中国,山西, 移动,13
2013-02-27 17:41:34.940584,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.51,36.07,0.55,13.66,0.68,2.87,0.00,0.99,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:41:41.452897,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qidian.com,qidian.com,广东铁通TOPn网站,0,30,3.42,8.78,0.59,3.79,0.31,0.83,0.00,0.37,90.000,90,81,202.102.58.214,中国,江苏, 电信,30
2013-02-27 17:41:44.497658,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,广州妈妈网,www.gzmama.com,网页类,0,30,3.86,7.60,0.58,2.88,3.18,6.97,0.00,2.86,90.000,90,81,58.248.62.30,中国,广东, 联通,30
2013-02-27 17:41:56.375571,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,25.01,38.88,0.64,14.86,0.64,3.73,0.00,1.10,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:41:58.290788,广东铁通4-qylt01(xhht)联通出口,222.50.124.102,NULL,土豆网,www.tudou.com,网页类,8,18,25.28,81.19,0.53,26.19,0.55,1.99,0.00,0.66,16.667,54,9,123.126.98.146,中国,北京, 联通,18
2013-02-27 17:41:59.369343,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,15,5.27,16.10,0.59,5.51,1.75,8.87,0.00,3.20,60.000,45,27,210.21.118.120,中国,广东, 联通,15
2013-02-27 17:42:05.330358,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,szhtxx.com,szhtxx.com,广东铁通TOPn网站,0,30,2.99,28.92,0.64,5.09,2.89,80.72,0.00,14.46,0.000,90,0,116.204.65.21,中国,广东, 其它运营商,30
2013-02-27 17:42:05.432985,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,sogou.com,sogou.com,广东铁通TOPn网站,0,19,10.42,41.95,0.63,14.22,9.18,69.05,0.00,22.64,57.895,57,33,220.181.124.201,中国,北京, 电信,19
2013-02-27 17:42:05.682546,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,admaster.com.cn,admaster.com.cn,广东铁通TOPn网站,0,21,5.96,32.22,0.62,10.24,0.32,1.86,0.00,0.59,61.905,63,39,58.215.168.155,中国,江苏, 电信,21
2013-02-27 17:42:06.539231,广东铁通4-hazlt01(lzk)联通出口,222.50.124.62,NULL,世纪佳缘,www.jiayuan.com,网页类,0,10,23.35,38.41,0.63,13.97,0.19,0.45,0.00,0.15,0.000,30,0,59.151.18.32,中国,北京, 其它运营商,10
2013-02-27 17:42:15.626184,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,广州网,www.020.com,网页类,0,15,4.29,10.19,0.60,3.12,1.96,13.54,0.00,3.93,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-27 17:42:19.191352,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,ad-plus.cn,ad-plus.cn,广东铁通TOPn网站,0,17,7.94,44.77,0.54,14.19,0.84,5.52,0.00,1.78,52.941,51,27,220.181.20.30,中国,北京, 电信,17
2013-02-27 17:42:24.261388,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0,30,2.60,5.37,0.69,1.97,1.31,5.35,0.00,2.02,83.333,90,75,61.4.185.35,中国,NULL, 其它运营商,30
2013-02-27 17:42:26.213115,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,微博,www.weibo.com,网页类,40,18,26.22,69.97,0.57,22.86,10.37,76.97,0.00,23.07,0.000,54,0,180.149.134.17,中国,北京, 电信,18
2013-02-27 17:42:26.869225,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,kuwo.cn,kuwo.cn,广东铁通TOPn网站,0,30,3.26,23.37,0.60,5.07,2.35,36.63,0.00,8.06,0.000,90,0,221.238.18.58,中国,天津, 电信,30
2013-02-27 17:42:35.619955,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,广州妈妈网,www.gzmama.com,网页类,0,16,6.18,21.25,0.56,7.19,0.87,4.42,0.00,1.59,62.500,48,30,58.248.62.22,中国,广东, 联通,16
2013-02-27 17:42:40.039919,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,和讯网,www.hexun.com,网页类,6,13,30.34,43.13,0.61,15.09,0.51,4.46,0.00,1.17,0.000,39,0,219.239.236.198,中国,北京, 电信,13
2013-02-27 17:42:40.994931,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,tieyou.com,tieyou.com,广东铁通TOPn网站,0,23,84.08,166.46,0.59,66.60,2.70,16.36,0.00,4.77,20.290,69,14,114.80.202.113,中国,上海, 电信,23
2013-02-27 17:42:43.455127,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,duowan.com,duowan.com,广东铁通TOPn网站,0,30,2.78,27.11,0.72,4.64,2.64,75.48,0.00,13.53,0.000,90,0,120.132.133.62,中国,北京, 其它运营商,30
2013-02-27 17:42:44.486508,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,meilishuo.com,meilishuo.com,广东铁通TOPn网站,6,16,41.38,167.23,0.68,40.68,11.83,186.59,0.00,45.12,0.000,48,0,124.202.144.8,中国,北京, 移动,16
2013-02-27 17:42:46.032595,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,qihoo.com,qihoo.com,广东铁通TOPn网站,0,13,23.39,55.46,0.24,22.04,1.74,7.51,0.00,2.71,0.000,39,0,61.55.181.124,中国,河北, 联通,13
2013-02-27 17:42:50.606528,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,淘宝网,www.taobao.com,网页类,0,8,19.28,35.35,0.63,14.73,2.06,5.28,0.00,2.25,12.500,24,3,122.72.35.241,中国,中国NDC, 铁通,8
2013-02-27 17:42:54.420462,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,meitu.com,meitu.com,广东铁通TOPn网站,0,30,2.69,7.95,0.68,3.04,0.35,0.91,0.00,0.35,86.667,90,78,42.62.18.34,中国,NULL, 其它运营商,30
2013-02-27 17:42:55.327367,广东铁通3-gzlt01(yxsh)联通出口,123.65.232.142,NULL,糗事百科,www.qiushibaike.com,网页类,3,13,36.95,93.67,0.60,30.16,11.21,60.03,0.00,15.94,2.564,39,1,183.203.15.209,中国,山西, 移动,13
2013-02-27 17:43:04.908094,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,和讯网,www.hexun.com,网页类,6,13,27.66,66.28,0.57,16.14,1.22,11.24,0.00,3.07,0.000,39,0,219.239.236.198,中国,北京, 电信,13
2013-02-27 17:43:14.251371,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0,5,2.63,10.10,0.62,3.74,0.38,1.55,0.00,0.59,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-27 17:43:14.899773,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0,15,6.25,27.39,0.60,9.32,3.78,24.65,0.00,8.54,53.333,45,24,210.21.118.120,中国,广东, 联通,15
2013-02-27 17:43:17.564780,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,yy.com,yy.com,广东铁通TOPn网站,0,30,4.39,11.38,0.57,4.38,1.68,5.81,0.00,2.41,86.667,90,78,61.55.172.36,中国,河北, 联通,30
2013-02-27 17:43:19.136290,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0,19,66.09,163.03,0.59,70.32,2.80,23.22,0.00,5.73,15.789,57,9,220.170.192.35,中国,湖南, 电信,19
2013-02-27 17:43:24.772138,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,aipai.com,aipai.com,广东铁通TOPn网站,0,18,4.44,13.88,0.60,4.76,1.78,11.26,0.00,3.69,55.556,54,30,121.10.241.70,中国,广东, 电信,18
