结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-26 22:35:04.570662,123.89.176.38,NULL,www.youku.com,网页类,0.23,24.06,25.30,151.92,6253.60,7829.12,8595.71,150.87,71.1,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,943.5,919.2,200,50,83
2013-02-26 22:35:05.291604,222.50.124.70,NULL,adsame.com,广东铁通TOPn网站,0.21,38.29,41.46,118.57,2827.26,3936.04,4415.79,130.86,74.7,100.00,96.97,100.00,96.97,100.00,118.26.200.34,中国,上海, 铁通,370.0,359.6,200,33,33
2013-02-26 22:35:10.328384,222.50.124.50,NULL,tieyou.com,广东铁通TOPn网站,0.27,143.42,143.61,1052.81,7315.61,10269.21,10929.06,140.88,58.7,100.00,100.00,100.00,100.00,100.00,114.80.202.113,中国,上海, 电信,1030.6,2137.7,301,50,78
2013-02-26 22:35:13.263323,222.50.124.90,NULL,baofeng.net,广东铁通TOPn网站,0.51,51.78,52.06,213.09,11501.34,12529.17,12880.63,26.45,45.2,100.00,100.00,100.00,100.00,100.00,221.238.27.169,中国,天津, 电信,304.2,293.9,301,37,37
2013-02-26 22:35:14.736850,222.50.124.50,NULL,pplive.com,广东铁通TOPn网站,0.22,32.17,32.63,410.72,1251.46,1594.19,1659.59,388.14,90.3,100.00,92.86,100.00,92.86,100.00,59.151.34.25,中国,北京, 其它运营商,485.7,480.9,301,14,14
2013-02-26 22:35:17.070863,222.50.124.2,NULL,csbew.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,219.232.255.100,中国,北京, 其它运营商,NULL,0.1,403,1,1
2013-02-26 22:35:18.588718,123.89.176.38,NULL,www.qzone.qq.com,网页类,0.42,4.87,8.31,143.36,197.05,277.03,277.03,132.40,83.1,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:35:21.708368,222.50.124.70,NULL,csbew.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,219.232.255.99,中国,北京, 其它运营商,NULL,0.1,403,1,1
2013-02-26 22:35:25.786669,222.50.124.26,NULL,www.readnovel.com,网页类,0.26,134.55,134.55,403.19,6553.34,8781.30,9096.60,48.06,47.9,100.00,100.00,100.00,100.00,100.00,218.60.54.29,中国,辽宁, 联通,315.0,305.8,200,27,27
2013-02-26 22:35:30.986304,222.50.124.102,NULL,www.youku.com,网页类,0.53,28.33,29.26,176.44,5552.21,7113.51,7783.77,169.72,78.0,100.00,98.78,100.00,98.78,100.00,122.72.120.241,中国,中国NDC, 铁通,942.3,919.1,200,50,82
2013-02-26 22:35:36.323183,222.50.124.26,NULL,it168.com,广东铁通TOPn网站,0.21,37.65,37.63,1103.03,15764.10,17865.32,18549.81,65.19,49.3,100.00,97.33,100.00,93.33,100.00,223.202.33.211,中国,北京, 移动,1027.7,1123.2,301,50,75
2013-02-26 22:35:37.782355,222.50.124.2,NULL,126.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:35:40.617467,222.50.124.110,NULL,moonbasa.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.108.220.136,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:35:42.328256,222.50.124.70,NULL,itc.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:35:45.174889,222.50.124.130,NULL,www.onlinedown.net,下载类,0.25,34.30,35.25,244.69,11683.13,17365.19,18982.21,89.84,58.0,100.00,100.00,100.00,100.00,100.00,221.130.12.61,中国,江苏, 移动,1049.7,1707.7,200,50,221
2013-02-26 22:35:45.205966,222.50.124.106,NULL,www.mail.qq.com,网页类,0.29,5.25,16.68,22.22,16.68,22.22,22.22,34.89,65.6,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-26 22:35:45.835913,222.50.124.26,NULL,www.youku.com,网页类,0.61,28.15,29.37,176.27,5567.21,7121.22,7809.29,169.27,78.0,100.00,98.78,100.00,98.78,100.00,122.72.120.241,中国,中国NDC, 铁通,942.3,919.1,200,50,82
2013-02-26 22:35:48.185825,222.50.124.54,NULL,17173.com,广东铁通TOPn网站,0.40,55.96,56.15,2573.36,4880.48,5419.27,8690.31,91.52,65.0,100.00,100.00,100.00,100.00,100.00,61.135.181.175,中国,北京, 联通,446.7,437.7,302,31,31
2013-02-26 22:35:56.223123,222.50.124.6,NULL,www.hexun.com,网页类,0.46,30.00,30.49,186.14,232.03,300.80,300.81,272.67,92.3,100.00,25.00,100.00,1.89,0.00,219.239.236.198,中国,北京, 电信,63.3,62.1,200,8,106
2013-02-26 22:35:58.464281,222.50.124.26,NULL,10086.cn,广东铁通TOPn网站,0.46,43.26,45.16,88.87,136.03,267.20,267.20,39.50,63.2,100.00,100.00,100.00,100.00,100.00,218.206.191.72,中国,北京, 移动,5.4,4.4,200,3,3
2013-02-26 22:36:05.618287,222.50.124.54,NULL,ifeng.com,广东铁通TOPn网站,0.43,58.75,76.92,374.53,4707.15,7620.33,12582.67,118.09,64.7,100.00,100.00,100.00,97.18,100.00,123.125.72.60,中国,北京, 联通,555.9,553.4,200,50,71
2013-02-26 22:36:07.754496,222.50.124.102,NULL,www.hl.cnc.cn,网页类,0.26,68.85,70.47,139.58,70.47,139.58,139.58,5.61,61.6,100.00,100.00,100.00,100.00,100.00,221.212.213.106,中国,黑龙江, 联通,0.4,0.2,200,1,1
2013-02-26 22:36:09.942446,222.50.124.2,NULL,5599.com,广东铁通TOPn网站,0.26,43.90,44.81,458.23,9008.48,10104.28,11467.33,107.37,60.6,100.00,100.00,100.00,100.00,100.00,115.182.2.63,中国,北京, 移动,967.2,944.3,302,50,89
2013-02-26 22:36:10.025751,222.50.124.54,NULL,3393.com,广东铁通TOPn网站,0.48,15.01,15.30,78.72,652.49,3810.93,3810.93,176.67,87.8,100.00,100.00,100.00,100.00,100.00,121.10.173.39,中国,广东, 电信,115.3,113.1,200,9,9
2013-02-26 22:36:25.766158,222.50.124.78,NULL,www.apple.com,网页类,0.53,169.75,170.32,340.60,988.01,1611.95,1730.02,140.42,67.5,100.00,51.61,100.00,51.61,0.00,23.2.109.15,美国,NULL, 其它运营商,138.7,132.9,200,31,31
2013-02-26 22:36:30.682019,222.50.124.18,NULL,www.pconline.com.cn,网页类,0.48,19.95,31.26,155.69,10270.35,11138.48,11509.66,70.52,54.2,100.00,100.00,100.00,100.00,100.00,210.21.118.120,中国,广东, 联通,724.3,696.4,200,50,63
2013-02-26 22:36:35.466029,222.50.124.110,NULL,pconline.com.cn,广东铁通TOPn网站,0.26,18.83,17.62,542.38,6373.22,9678.19,9932.22,160.84,77.1,100.00,100.00,100.00,100.00,100.00,219.136.245.40,中国,广东, 电信,1025.1,1068.9,301,50,63
2013-02-26 22:36:37.083562,222.50.124.106,NULL,www.skycn.com,下载类,0.50,60.95,61.98,308.38,5280.19,6650.90,7031.48,70.45,58.3,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,372.0,363.5,200,28,28
2013-02-26 22:36:39.603564,222.50.124.26,NULL,gtimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:36:39.794573,222.50.124.2,NULL,qqgameapp.com,广东铁通TOPn网站,0.26,0.72,37.35,38.33,41.67,45.03,45.03,92.25,76.9,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:36:41.294948,123.89.176.30,NULL,www.onlinedown.net,下载类,0.25,31.74,31.31,430.44,24669.07,36331.15,38150.19,42.55,43.7,100.00,100.00,100.00,100.00,0.00,120.193.11.194,中国,浙江, 移动,1049.7,1707.7,200,50,221
2013-02-26 22:36:44.965136,222.50.124.50,NULL,5599.com,广东铁通TOPn网站,0.20,41.70,42.37,445.00,8419.86,10451.37,11769.49,114.93,61.5,100.00,100.00,100.00,100.00,100.00,115.182.2.63,中国,北京, 移动,967.7,944.3,302,50,89
2013-02-26 22:36:48.300788,222.50.124.110,NULL,7k7k.com,广东铁通TOPn网站,0.48,41.90,42.27,124.08,173.64,382.38,382.38,30.22,63.2,100.00,100.00,100.00,100.00,100.00,115.182.59.33,中国,北京, 移动,5.2,4.7,301,3,3
2013-02-26 22:36:50.577861,222.50.124.58,NULL,www.163.com,网页类,0.49,78.61,402.26,2887.27,20646.15,25724.21,30800.46,33.28,26.8,100.00,91.67,100.00,91.67,100.00,223.87.1.58,中国,四川, 移动,687.0,658.9,200,50,84
2013-02-26 22:36:51.104150,222.50.124.70,NULL,mapbar.com,广东铁通TOPn网站,0.48,28.80,29.22,232.43,4595.73,5702.62,6650.53,63.80,61.0,100.00,95.24,100.00,95.24,100.00,211.157.24.135,中国,北京, 联通,293.2,286.5,301,21,21
2013-02-26 22:37:01.717077,222.50.124.70,NULL,www.sina.com.cn,网页类,0.63,9029.50,30.41,11037.52,17059.54,46400.54,47802.61,36.45,23.1,100.00,97.85,100.00,97.85,0.00,211.98.132.65,中国,北京, 铁通,621.9,590.7,200,50,93
2013-02-26 22:37:03.605483,222.50.124.130,NULL,www.kankan.com,网页类,0.44,2.98,15.68,38.55,2459.15,1929.87,3593.95,209.27,85.0,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,514.6,497.5,200,50,57
2013-02-26 22:37:06.929691,222.50.124.70,NULL,ppstream.com,广东铁通TOPn网站,0.57,33.20,33.54,67.31,911.41,1483.31,1511.17,889.85,91.3,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,811.0,778.3,200,50,73
2013-02-26 22:37:10.618416,222.50.124.110,NULL,70e.com,广东铁通TOPn网站,0.55,117.29,117.41,235.25,117.41,235.25,235.25,1.93,55.2,100.00,50.00,100.00,50.00,0.00,54.248.34.220,美国,NULL, 其它运营商,0.2,NULL,301,2,2
2013-02-26 22:37:15.259460,222.50.124.26,NULL,www.apple.com,网页类,0.41,64.17,64.53,129.11,3758.47,14882.29,15028.03,121.76,71.9,100.00,100.00,100.00,100.00,100.00,96.16.237.15,美国,NULL, 其它运营商,457.6,446.2,200,31,31
2013-02-26 22:37:15.331804,222.50.124.90,NULL,qplus.com,广东铁通TOPn网站,0.27,14.71,15.06,66.10,215.84,342.93,345.44,260.08,92.8,100.00,100.00,100.00,100.00,100.00,112.90.143.118,中国,广东, 联通,56.1,53.6,302,10,10
2013-02-26 22:37:15.938399,222.50.124.50,NULL,taotaosou.com,广东铁通TOPn网站,0.47,30.77,30.68,429.72,22899.96,28130.63,29576.76,36.42,38.2,100.00,100.00,100.00,100.00,100.00,115.236.101.27,中国,浙江, 电信,834.1,818.8,301,50,50
2013-02-26 22:37:16.436838,222.50.124.94,NULL,www.cctv.com,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-26 22:37:17.636204,222.50.124.2,NULL,miercn.com,广东铁通TOPn网站,0.24,1.25,46.71,162.19,16943.02,13944.59,17272.45,60.83,49.4,100.00,100.00,100.00,100.00,100.00,218.85.133.123,中国,福建, 电信,1030.7,1309.7,301,50,111
2013-02-26 22:37:18.971401,222.50.124.26,NULL,www.poco.cn,网页类,0.51,71.68,72.45,362.51,25983.63,36723.95,36723.95,39.23,35.4,100.00,95.00,100.00,58.16,0.00,122.143.8.199,中国,吉林, 联通,1019.5,1141.0,200,50,98
2013-02-26 22:37:19.348553,222.50.124.54,NULL,155.com,广东铁通TOPn网站,0.27,51.30,55.20,264.58,2118.52,5799.20,6073.79,109.21,69.0,100.00,100.00,100.00,100.00,100.00,119.188.11.3,中国,山东, 联通,231.4,225.8,200,20,20
2013-02-26 22:37:21.943583,222.50.124.2,NULL,baidu.com,广东铁通TOPn网站,0.49,1.32,146.41,148.21,701.93,933.37,933.37,40.08,65.4,100.00,100.00,100.00,100.00,100.00,220.181.111.86,中国,北京, 其它运营商,28.1,25.6,200,7,7
2013-02-26 22:37:23.379494,222.50.124.26,NULL,iqiyi.com,广东铁通TOPn网站,0.20,33.88,34.37,332.43,1386.74,1998.24,2127.59,262.40,88.2,100.00,100.00,100.00,100.00,100.00,220.181.115.55,中国,北京, 电信,363.9,360.3,301,11,11
2013-02-26 22:37:28.871949,222.50.124.54,NULL,qiyi.com,广东铁通TOPn网站,0.44,33.98,33.83,267.97,1326.29,1954.42,2068.09,274.36,88.9,100.00,100.00,100.00,100.00,100.00,202.108.14.55,中国,北京, 联通,363.9,360.3,301,11,11
2013-02-26 22:37:33.049965,222.50.124.110,NULL,pc120.com,广东铁通TOPn网站,0.48,53.55,53.81,219.84,109.75,219.84,219.84,8.01,62.5,100.00,100.00,100.00,100.00,100.00,114.112.68.163,中国,江苏, 移动,0.9,0.5,301,2,2
2013-02-26 22:37:37.651901,222.50.124.90,NULL,digieq.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,56.96,113.89,113.89,46.14,NULL,100.00,50.00,0.00,50.00,0.00,219.232.240.148,中国,北京, 其它运营商,2.6,2.4,403,2,2
2013-02-26 22:37:43.291181,222.50.124.2,NULL,ppstream.com,广东铁通TOPn网站,0.23,38.61,38.78,77.62,721.56,1286.92,1311.36,1123.98,91.5,100.00,100.00,100.00,100.00,100.00,211.151.142.154,中国,北京, 联通,811.0,778.3,200,50,73
2013-02-26 22:37:54.383407,222.50.124.86,NULL,www.jiayuan.com,网页类,0.49,30.61,35.26,129.42,5775.38,6950.72,7476.44,37.68,53.3,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,217.6,204.4,200,33,33
2013-02-26 22:37:57.399356,222.50.124.54,NULL,meitu.com,广东铁通TOPn网站,0.46,67.79,211.35,415.67,2806.80,3580.74,3849.44,170.76,71.1,100.00,100.00,100.00,100.00,100.00,42.62.18.34,中国,NULL, 其它运营商,479.3,468.9,200,27,27
2013-02-26 22:37:59.812033,222.50.124.50,NULL,uusee.com,广东铁通TOPn网站,0.22,51.37,53.11,589.59,12961.19,18205.02,19702.32,81.01,56.1,99.12,99.12,100.00,99.12,100.00,221.238.29.196,中国,天津, 电信,1050.0,2093.5,301,50,113
2013-02-26 22:38:00.808279,222.50.124.74,NULL,https://play.google.com/store,网页类,0.53,363.04,300.53,786.00,4709.55,11183.16,13695.70,123.81,57.9,100.00,95.00,100.00,95.00,100.00,74.125.235.198,美国,NULL, 其它运营商,583.1,479.4,200,40,40
2013-02-26 22:38:02.785067,222.50.124.110,NULL,3g.cn,广东铁通TOPn网站,0.51,3.86,6.18,46.44,3577.27,7477.32,7533.05,41.54,63.6,100.00,100.00,100.00,100.00,100.00,183.232.11.166,中国,广东, 移动,148.6,138.3,302,38,38
2013-02-26 22:38:02.789856,222.50.124.90,NULL,ittzz.com,广东铁通TOPn网站,0.56,34.21,34.22,68.99,2279.18,2830.35,2905.24,440.92,87.6,100.00,100.00,100.00,100.00,100.00,118.26.225.53,中国,上海, 铁通,1004.9,1248.0,200,18,18
2013-02-26 22:38:06.929383,222.50.124.54,NULL,www.mail.qq.com,网页类,0.52,6.38,20.09,26.98,20.09,26.98,26.98,29.03,65.4,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-26 22:38:07.212092,222.50.124.2,NULL,xlpan.com,广东铁通TOPn网站,0.54,124.76,123.49,578.93,3115.56,4667.43,4788.55,134.59,65.6,100.00,100.00,100.00,100.00,100.00,111.161.24.152,中国,北京, 联通,419.3,414.8,301,18,18
2013-02-26 22:38:07.514577,222.50.124.70,NULL,qqgameapp.com,广东铁通TOPn网站,0.25,0.70,56.24,57.19,61.04,64.38,64.38,62.98,70.4,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-26 22:38:08.732787,222.50.124.26,NULL,admaster.com.cn,广东铁通TOPn网站,0.47,32.26,32.92,232.79,7668.02,23445.76,26975.29,73.91,57.0,100.00,100.00,100.00,100.00,100.00,58.215.168.155,中国,江苏, 电信,566.7,555.2,301,41,41
2013-02-26 22:38:10.142603,222.50.124.26,NULL,www.jiayuan.com,网页类,0.42,33.07,37.07,138.30,5041.93,5963.83,7589.43,39.69,54.2,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,200.1,186.6,200,33,33
2013-02-26 22:38:19.809263,222.50.124.110,NULL,yy.com,广东铁通TOPn网站,0.17,44.67,62.71,152.38,1418.46,1916.03,1916.03,106.10,70.7,100.00,100.00,100.00,100.00,100.00,61.55.172.36,中国,河北, 联通,150.5,147.5,200,9,9
2013-02-26 22:38:28.452169,222.50.124.70,NULL,163.com,广东铁通TOPn网站,0.51,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,123.58.180.8,中国,浙江, 移动,NULL,NULL,NULL,1,1
2013-02-26 22:38:32.367197,222.50.124.50,NULL,cntv.cn,广东铁通TOPn网站,0.26,32.62,32.03,240.50,6763.34,10385.51,11888.98,104.13,64.0,100.00,100.00,100.00,100.00,100.00,202.108.8.82,中国,北京, 联通,704.3,659.5,301,50,117
2013-02-26 22:38:32.433417,222.50.124.90,NULL,www.huanqiu.com,网页类,0.51,65.05,66.13,327.93,7811.53,9720.67,10190.90,34.95,48.9,100.00,97.37,100.00,97.37,100.00,125.39.187.20,中国,天津, 联通,273.0,259.0,200,38,38
2013-02-26 22:38:34.786787,222.50.124.42,NULL,www.gzmama.com,网页类,0.46,21.16,26.45,114.64,8198.42,10654.71,11315.42,125.96,68.6,100.00,100.00,100.00,100.00,100.00,58.248.62.22,中国,广东, 联通,1032.7,2334.5,200,50,96
2013-02-26 22:38:44.859101,222.50.124.102,NULL,www.qzone.qq.com,网页类,0.48,5.08,8.61,17.34,177.14,293.38,293.38,147.29,83.3,100.00,100.00,100.00,100.00,100.00,112.90.140.193,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:38:50.841131,222.50.124.114,NULL,www.huanqiu.com,网页类,0.25,55.34,54.89,388.35,8426.98,9671.64,10690.99,32.21,48.7,100.00,100.00,100.00,100.00,100.00,113.31.42.20,中国,北京, 其它运营商,271.5,257.4,200,37,37
2013-02-26 22:38:51.773350,110.209.253.254,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.26,28.00,167.32,254.24,1742.57,2534.27,2698.11,95.84,64.8,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.0,160.7,200,18,18
2013-02-26 22:38:52.406522,222.50.124.26,NULL,www.gzmama.com,网页类,0.47,17.40,23.05,111.56,5078.58,7453.99,8101.44,203.27,80.6,100.00,100.00,100.00,100.00,100.00,58.248.62.34,中国,广东, 联通,1032.3,2334.1,200,50,96
2013-02-26 22:38:59.065545,222.50.124.2,NULL,www.tudou.com,网页类,0.25,105.76,106.50,743.04,35200.87,31549.97,35725.42,30.08,29.8,100.00,100.00,100.00,100.00,0.00,123.126.98.146,中国,北京, 联通,1058.8,1441.6,200,50,148
2013-02-26 22:39:02.753186,222.50.124.110,NULL,kejet.net,广东铁通TOPn网站,0.66,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.226.122.236,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:39:05.024564,222.50.124.26,NULL,www.qzone.qq.com,网页类,0.25,6.27,8.28,80.83,113.76,191.04,191.04,229.35,92.2,100.00,100.00,100.00,100.00,100.00,112.90.143.191,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-26 22:39:06.610976,222.50.124.50,NULL,53kf.com,广东铁通TOPn网站,0.22,33.34,192.48,293.63,6063.57,7738.07,8503.26,105.67,57.1,100.00,97.44,100.00,97.44,100.00,122.227.58.188,中国,浙江, 电信,640.8,628.0,200,39,39
2013-02-26 22:39:07.289145,222.50.124.90,NULL,57.net,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,61.160.234.11,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:39:08.180268,222.50.124.22,NULL,www.qiushibaike.com,网页类,0.24,55.07,115.52,283.08,2566.46,3368.36,3722.49,185.84,78.1,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,476.9,469.9,200,22,22
2013-02-26 22:39:18.041439,222.50.124.62,NULL,www.tudou.com,网页类,0.47,121.02,117.25,1768.67,2537.48,2520.02,2944.54,104.01,61.0,100.00,4.73,100.00,4.73,0.00,123.126.98.150,中国,北京, 联通,263.9,261.7,200,50,148
2013-02-26 22:39:25.362026,222.50.124.54,NULL,hiapk.com,广东铁通TOPn网站,0.41,24.23,25.77,229.38,16004.36,23162.48,24793.23,66.05,49.9,100.00,100.00,100.00,100.00,100.00,121.207.242.69,中国,福建, 电信,1057.1,1795.6,301,50,148
2013-02-26 22:39:32.831303,222.50.124.106,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.50,28.41,191.87,307.60,2413.78,3212.76,3335.46,69.19,56.3,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.0,160.7,200,18,18
2013-02-26 22:39:33.120067,222.50.124.78,NULL,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.25,24.23,162.78,237.97,1748.33,2524.80,2688.80,95.52,65.4,100.00,100.00,100.00,100.00,100.00,122.72.120.242,中国,中国NDC, 铁通,167.0,160.7,200,18,18
2013-02-26 22:39:33.553128,222.50.124.30,NULL,www.skycn.com,下载类,0.49,68.20,68.95,344.87,6139.56,7487.15,7985.80,60.59,56.6,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,372.0,363.5,200,28,28
2013-02-26 22:39:33.678618,222.50.124.58,NULL,www.poco.cn,网页类,0.49,66.41,3069.36,3338.74,45371.04,49705.05,49705.05,3.47,21.3,100.00,92.86,100.00,13.27,0.00,122.143.8.199,中国,吉林, 联通,157.7,262.0,200,14,98
2013-02-26 22:39:35.391093,222.50.124.54,NULL,pconline.com.cn,广东铁通TOPn网站,0.26,3010.68,11.30,3148.45,3771.79,7507.05,8010.36,191.89,62.8,100.00,100.00,100.00,100.00,100.00,219.136.245.40,中国,广东, 电信,723.8,696.7,301,50,61
2013-02-26 22:39:37.901641,222.50.124.110,NULL,4399.com,广东铁通TOPn网站,0.47,30.87,30.86,215.13,6833.59,11483.53,12757.63,97.48,63.9,100.00,99.37,100.00,99.37,100.00,115.182.52.231,中国,北京, 移动,666.1,608.5,301,50,158
2013-02-26 22:39:38.732539,222.50.124.70,NULL,people.com.cn,广东铁通TOPn网站,0.54,55.27,56.15,334.27,19251.12,23825.23,28963.12,39.94,40.2,100.00,100.00,100.00,100.00,100.00,125.39.39.120,中国,天津, 联通,768.9,728.6,200,50,121
2013-02-26 22:39:43.724783,222.50.124.6,NULL,www.apple.com,网页类,0.50,71.96,72.08,144.54,639.53,923.84,923.84,195.94,85.1,100.00,50.00,100.00,19.35,0.00,96.16.237.15,美国,NULL, 其它运营商,125.3,123.0,200,12,31
2013-02-26 22:39:44.838047,222.50.124.2,NULL,taotaosou.com,广东铁通TOPn网站,0.27,1.16,107.37,674.40,15572.15,16438.67,19618.29,55.40,48.5,100.00,100.00,100.00,100.00,100.00,115.236.101.27,中国,浙江, 电信,862.7,847.4,301,50,51
2013-02-26 22:39:49.905959,222.50.124.50,NULL,youku.com,广东铁通TOPn网站,0.26,53.83,53.98,284.81,6177.75,8237.57,8967.00,152.71,69.5,100.00,100.00,100.00,100.00,100.00,119.167.145.19,中国,山东, 联通,943.4,919.1,302,50,84
2013-02-26 22:39:50.250991,222.50.124.2,NULL,100bt.com,广东铁通TOPn网站,0.25,1.13,21.79,138.82,4354.40,4331.65,4475.05,234.16,83.4,100.00,100.00,100.00,100.00,100.00,113.105.158.142,中国,广东, 电信,1019.6,1809.3,301,50,78
2013-02-26 22:39:52.053493,222.50.124.106,NULL,www.weibo.com,网页类,0.49,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:39:55.226966,222.50.124.110,NULL,www.huanqiu.com,网页类,0.46,60.73,1.42,62.62,5409.99,7202.24,7657.01,44.94,59.6,100.00,100.00,100.00,100.00,100.00,113.31.42.20,中国,北京, 其它运营商,243.1,230.2,200,35,35
2013-02-26 22:39:58.358571,222.50.124.70,NULL,www.taobao.com,网页类,0.51,28.13,31.35,231.34,4246.86,6491.34,7082.97,244.23,82.9,100.00,100.00,100.00,100.00,100.00,122.72.7.251,中国,中国NDC, 铁通,1037.2,1508.1,200,50,105
2013-02-26 22:40:00.841121,222.50.124.50,NULL,liebao.cn,广东铁通TOPn网站,0.26,64.32,63.73,647.41,410.47,647.39,647.41,25.90,61.1,100.00,7.41,100.00,7.41,0.00,114.112.68.197,中国,江苏, 移动,10.6,10.2,301,27,27
2013-02-26 22:40:08.604828,222.50.124.34,NULL,www.onlinedown.net,下载类,0.24,37.35,38.15,265.31,14582.20,20556.22,22258.50,71.98,50.1,100.00,100.00,100.00,100.00,100.00,221.130.12.61,中国,江苏, 移动,1049.7,1707.7,200,50,221
2013-02-26 22:40:10.042388,222.50.124.110,NULL,flashget.com,广东铁通TOPn网站,0.21,55.16,56.99,112.37,108.72,186.80,186.80,90.00,74.4,100.00,100.00,100.00,100.00,100.00,221.123.176.106,中国,北京, 其它运营商,9.8,9.1,200,2,2
2013-02-26 22:40:11.276643,222.50.124.2,NULL,mapbar.com,广东铁通TOPn网站,0.26,33.40,33.84,248.52,3518.40,4300.67,4642.66,130.55,74.1,100.00,100.00,100.00,100.00,100.00,211.157.24.135,中国,北京, 联通,459.3,452.7,301,19,19
2013-02-26 22:40:12.078603,222.50.124.70,NULL,chinagames.net,广东铁通TOPn网站,0.21,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,183.60.26.241,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-26 22:40:15.050327,222.50.124.50,NULL,readnovel.com,广东铁通TOPn网站,0.44,28.93,28.89,314.82,5429.85,6832.68,7413.51,58.08,59.9,100.00,100.00,100.00,100.00,100.00,118.244.198.2,中国,吉林, 铁通,315.3,305.9,302,28,28
2013-02-26 22:40:21.535148,222.50.124.26,NULL,woxihuan.com,广东铁通TOPn网站,0.45,80.34,80.53,724.16,11948.90,14075.74,14628.30,85.06,54.2,100.00,100.00,100.00,100.00,100.00,123.125.160.234,中国,北京, 联通,1016.4,1552.1,301,40,40
