结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,解析时间,丢包,发包数,丢包数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,结果 IP 地址,结果国家名称,结果省名称,结果归属地
2013-02-26 22:40:56.764079,222.50.124.42,NULL,www.huanqiu.com,网页类,NULL,1.000,100,1,58.82,63.78,58.42,0.70,0.24,4.87,0.00,0.62,125.39.187.20,中国,天津, 联通
2013-02-26 22:41:04.628299,222.50.124.50,NULL,qpic.cn,广东铁通TOPn网站,NULL,0.000,100,0,18.52,19.43,18.16,0.21,0.23,1.17,0.00,0.20,112.90.139.50,中国,广东, 联通
2013-02-26 22:41:05.250450,222.50.124.102,NULL,222.50.124.90,NULL,NULL,0.000,100,0,0.67,1.73,0.60,0.12,0.04,1.09,0.00,0.16,222.50.124.90,中国,广东, 铁通
2013-02-26 22:41:08.055285,222.50.124.102,NULL,adsxin.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:41:08.753291,222.50.124.18,NULL,www.weibo.com,网页类,NULL,0.000,100,0,60.18,61.48,59.69,0.22,0.19,1.02,0.00,0.19,180.149.134.17,中国,北京, 电信
2013-02-26 22:41:18.199980,222.50.124.26,NULL,www.weibo.com,网页类,NULL,7.000,100,7,41.91,42.27,41.62,0.13,0.15,0.47,0.00,0.12,180.149.134.17,中国,北京, 电信
2013-02-26 22:41:30.735360,222.50.124.110,NULL,irs09.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.112.32.237,中国,江苏, 移动
2013-02-26 22:41:31.579793,222.50.124.86,NULL,www.020.com,网页类,NULL,60.000,100,60,3.78,4.22,3.67,0.10,0.11,0.52,0.00,0.11,120.31.61.171,中国,广东, 铁通
2013-02-26 22:41:39.824538,222.50.124.26,NULL,88210212.com,广东铁通TOPn网站,NULL,6.000,100,6,22.07,29.31,14.68,4.25,0.83,3.00,0.00,0.63,113.106.18.148,中国,广东, 电信
2013-02-26 22:41:40.174872,222.50.124.66,NULL,www.huanqiu.com,网页类,NULL,6.000,100,6,123.24,123.63,122.85,0.15,0.17,0.43,0.00,0.12,125.39.187.20,中国,天津, 联通
2013-02-26 22:41:44.392220,222.50.124.22,NULL,www.weibo.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.149.134.17,中国,北京, 电信
2013-02-26 22:41:46.709993,222.50.124.102,NULL,chinagames.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.60.26.198,中国,广东, 电信
2013-02-26 22:41:47.779726,222.50.124.50,NULL,tieyou.com,广东铁通TOPn网站,NULL,0.000,100,0,143.12,145.92,139.67,1.66,0.78,2.48,0.00,0.58,114.80.202.113,中国,上海, 电信
2013-02-26 22:41:49.015029,222.50.124.90,NULL,adwo.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:41:49.689760,222.50.124.70,NULL,qlogo.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:41:52.920433,222.50.124.2,NULL,letv.com,广东铁通TOPn网站,NULL,0.000,100,0,36.21,38.70,35.69,0.55,0.55,2.54,0.01,0.59,220.181.117.38,中国,北京, 电信
2013-02-26 22:41:53.194834,222.50.124.70,NULL,sina.com.cn,广东铁通TOPn网站,NULL,6.000,100,6,57.10,58.56,52.48,1.21,1.34,5.81,0.02,1.09,202.108.33.60,中国,北京, 其它运营商
2013-02-26 22:41:54.062004,222.50.124.110,NULL,www.020.com,网页类,NULL,68.000,100,68,3.87,4.97,3.69,0.25,0.21,1.17,0.00,0.25,120.31.61.171,中国,广东, 铁通
2013-02-26 22:41:58.201408,222.50.124.50,NULL,adsxin.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:42:00.324934,222.50.124.90,NULL,www.020.com,网页类,NULL,70.000,100,70,3.84,4.57,3.68,0.20,0.17,0.88,0.01,0.22,120.31.61.171,中国,广东, 铁通
2013-02-26 22:42:01.428286,222.50.124.26,NULL,kuaipan.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.112.66.22,中国,江苏, 移动
2013-02-26 22:42:09.133307,222.50.124.26,NULL,qqopenapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.62,1.28,0.50,0.09,0.07,0.63,0.00,0.10,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:42:17.386625,123.65.232.142,NULL,www.huanqiu.com,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.39.187.20,中国,天津, 联通
2013-02-26 22:42:22.151700,222.50.124.70,NULL,letv.com,广东铁通TOPn网站,NULL,0.000,100,0,34.20,36.12,33.69,0.52,0.49,2.31,0.00,0.53,220.181.117.38,中国,北京, 电信
2013-02-26 22:42:26.548752,222.50.124.94,NULL,www.taobao.com,网页类,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:42:27.570081,222.50.124.2,NULL,pconline.com.cn,广东铁通TOPn网站,NULL,12.000,100,12,12.64,27.60,11.00,2.16,1.86,16.61,0.01,2.58,219.136.245.40,中国,广东, 电信
2013-02-26 22:42:35.182038,222.50.124.10,NULL,www.pconline.com.cn,网页类,NULL,0.000,100,0,46.86,221.46,17.11,49.44,26.98,203.99,0.00,40.14,210.21.118.120,中国,广东, 联通
2013-02-26 22:42:40.515196,222.50.124.110,NULL,pptv.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.126.34.103,中国,北京, 联通
2013-02-26 22:42:41.179779,222.50.124.90,NULL,57.net,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.160.234.11,中国,江苏, 电信
2013-02-26 22:42:43.880534,222.50.124.86,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,83.86,84.51,83.67,0.14,0.12,0.65,0.00,0.13,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:42:44.775269,222.50.124.58,NULL,www.pconline.com.cn,网页类,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210.21.118.120,中国,广东, 联通
2013-02-26 22:42:44.787903,222.50.124.26,NULL,pptv.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.153.106.101,中国,上海, 电信
2013-02-26 22:42:54.403487,222.50.124.102,NULL,222.50.124.82,NULL,NULL,0.000,100,0,0.68,1.96,0.54,0.18,0.06,1.31,0.00,0.24,222.50.124.82,中国,广东, 铁通
2013-02-26 22:42:54.909289,222.50.124.102,NULL,admaster.com.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.215.168.155,中国,江苏, 电信
2013-02-26 22:42:56.708874,222.50.124.18,NULL,www.163.com,网页类,NULL,0.000,100,0,38.21,40.81,37.53,0.53,0.52,2.12,0.01,0.43,223.87.1.58,中国,四川, 移动
2013-02-26 22:42:57.214509,222.50.124.90,NULL,itc.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:43:02.926908,222.50.124.26,NULL,kuai8.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:43:03.948748,123.89.176.30,NULL,www.weibo.com,网页类,NULL,9.000,100,9,41.90,42.62,41.34,0.24,0.24,0.94,0.00,0.20,180.149.134.17,中国,北京, 电信
2013-02-26 22:43:06.327769,222.50.124.50,NULL,szhtxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.204.65.21,中国,广东, 其它运营商
2013-02-26 22:43:06.341582,222.50.124.26,NULL,youku.com,广东铁通TOPn网站,NULL,8.000,100,8,43.04,43.47,42.80,0.12,0.14,0.48,0.00,0.10,220.181.185.141,中国,北京, 电信
2013-02-26 22:43:07.433921,222.50.124.2,NULL,2nike.org,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:43:10.925202,222.50.124.90,NULL,baidu-2img.cn,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:43:19.318460,222.50.124.70,NULL,csbew.com,广东铁通TOPn网站,NULL,8.000,100,8,93.49,95.32,89.59,1.23,1.29,5.39,0.01,1.21,219.232.255.100,中国,北京, 其它运营商
2013-02-26 22:43:26.923543,222.50.124.70,NULL,kugou.com,广东铁通TOPn网站,NULL,0.000,100,0,12.66,13.17,12.50,0.11,0.10,0.62,0.00,0.13,113.106.27.250,中国,广东, 电信
2013-02-26 22:43:27.078359,222.50.124.110,NULL,360.cn,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125.39.100.74,中国,天津, 联通
2013-02-26 22:43:27.743201,222.50.124.50,NULL,ppstream.com,广东铁通TOPn网站,NULL,1.000,100,1,37.35,38.17,37.09,0.19,0.18,1.01,0.00,0.18,211.151.142.154,中国,北京, 联通
2013-02-26 22:43:28.858842,222.50.124.2,NULL,synacast.com,广东铁通TOPn网站,NULL,100.000,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255.255.255.255,NULL,NULL,NULL
2013-02-26 22:43:35.361068,222.50.124.130,NULL,www.hl.cnc.cn,网页类,NULL,0.000,100,0,73.81,75.13,73.54,0.21,0.16,1.40,0.00,0.24,221.212.213.106,中国,黑龙江, 联通
2013-02-26 22:43:35.376338,222.50.124.26,NULL,qqgameapp.com,广东铁通TOPn网站,NULL,0.000,100,0,0.60,0.78,0.51,0.05,0.06,0.25,0.00,0.05,211.98.70.195,中国,湖南, 铁通
2013-02-26 22:43:35.650157,222.50.124.102,NULL,acs86.com,广东铁通TOPn网站,NULL,0.000,100,0,50.36,50.96,50.18,0.12,0.11,0.45,0.00,0.10,117.79.81.135,中国,北京, 其它运营商
2013-02-26 22:43:36.389363,222.50.124.114,NULL,www.onlinedown.net,下载类,NULL,0.000,100,0,38.92,49.56,37.72,1.40,1.05,11.76,0.01,1.66,221.130.12.61,中国,江苏, 移动
2013-02-26 22:43:57.015040,222.50.124.26,NULL,mapbar.com,广东铁通TOPn网站,NULL,0.000,100,0,28.72,28.97,28.58,0.07,0.08,0.32,0.00,0.07,211.157.24.135,中国,北京, 联通
2013-02-26 22:44:01.620875,222.50.124.2,NULL,soufun.com,广东铁通TOPn网站,NULL,0.000,100,0,131.63,135.52,128.56,1.08,0.77,5.37,0.01,0.79,202.108.253.57,中国,北京, 联通
2013-02-26 22:44:02.273520,110.209.253.254,NULL,www.poco.cn,网页类,NULL,1.000,100,1,118.34,127.66,115.10,2.24,1.76,10.18,0.02,2.31,124.95.150.163,中国,辽宁, 联通
2013-02-26 22:44:02.889680,222.50.124.90,NULL,www.163.com,网页类,NULL,0.000,100,0,42.55,43.40,41.97,0.30,0.31,1.13,0.00,0.24,223.87.1.59,中国,四川, 移动
2013-02-26 22:44:03.297205,222.50.124.102,NULL,yngxxx.com,广东铁通TOPn网站,NULL,100.000,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.107.108.37,中国,广东, 电信
2013-02-26 22:44:10.817175,222.50.124.62,NULL,www.onlinedown.net,下载类,NULL,2.000,100,2,39.14,53.69,37.36,1.72,1.02,16.11,0.00,2.22,221.130.12.61,中国,江苏, 移动
2013-02-26 22:44:13.627718,123.89.176.30,NULL,www.pconline.com.cn,网页类,NULL,2.000,100,2,50.04,195.22,18.39,46.62,28.07,176.19,0.01,38.98,210.21.118.120,中国,广东, 联通
2013-02-26 22:44:16.407766,222.50.124.102,NULL,222.50.124.110,NULL,NULL,0.000,100,0,0.66,0.69,0.63,0.01,0.00,0.03,0.00,0.01,222.50.124.110,中国,广东, 铁通
