结果时间,源测试地址,源信息: 分组名,目的测试地址,目的信息: 分组名,路由变化,路由跳数,时延,最大时延,最小时延,STD 时延,抖动,最大抖动,最小抖动,STD 抖动,丢包,发包数,丢包数,结果 IP 地址,结果国家名称,结果省名称,结果归属地,附加项
2013-02-26 22:53:20.375568,222.50.124.66,NULL,www.kankan.com,网页类,0,5,4.27,11.71,0.57,3.85,1.19,5.45,0.00,2.13,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-26 22:53:22.262322,222.50.124.90,NULL,www.tudou.com,网页类,12,18,68.02,122.15,0.53,54.47,1.63,9.65,0.00,2.84,16.667,54,9,123.126.98.149,中国,北京, 联通,18
2013-02-26 22:53:36.456439,222.50.124.82,NULL,www.020.com,网页类,0,15,3.45,7.66,0.43,2.42,0.90,5.69,0.00,1.52,0.000,45,0,120.31.61.171,中国,广东, 铁通,15
2013-02-26 22:53:39.385259,222.50.124.42,NULL,www.taobao.com,网页类,4,7,18.06,34.01,0.62,14.18,0.78,4.10,0.00,1.49,14.286,21,3,122.72.7.241,中国,中国NDC, 铁通,7
2013-02-26 22:53:41.097200,222.50.124.26,NULL,ifeng.com,广东铁通TOPn网站,0,19,12.20,58.50,0.55,20.84,1.15,5.21,0.00,1.84,68.421,57,39,123.125.72.60,中国,北京, 联通,19
2013-02-26 22:53:41.256203,222.50.124.18,NULL,www.taobao.com,网页类,4,7,16.78,33.95,0.56,14.32,1.10,3.12,0.00,1.38,14.286,21,3,122.72.7.241,中国,中国NDC, 铁通,7
2013-02-26 22:53:44.598386,222.50.124.62,NULL,www.taobao.com,网页类,5,8,18.75,32.09,0.57,13.87,0.73,3.39,0.00,1.11,12.500,24,3,122.72.35.251,中国,中国NDC, 铁通,8
2013-02-26 22:53:45.706670,222.50.124.110,NULL,eastmoney.com,广东铁通TOPn网站,0,30,5.87,85.66,0.60,15.16,4.15,87.16,0.00,15.66,0.000,90,0,222.73.55.186,中国,上海, 电信,30
2013-02-26 22:53:47.078566,222.50.124.2,NULL,taobao.com,广东铁通TOPn网站,0,30,3.26,7.80,0.66,3.22,2.12,5.75,0.00,2.57,90.000,90,81,101.226.178.41,中国,上海, 电信,30
2013-02-26 22:53:55.579926,222.50.124.74,NULL,www.youku.com,网页类,0,7,22.59,34.53,0.62,13.98,1.08,3.73,0.00,1.43,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:53:58.820279,222.50.124.110,NULL,sinajs.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-26 22:53:59.414883,222.50.124.90,NULL,baofeng.com,广东铁通TOPn网站,0,18,12.29,61.23,0.61,22.04,0.26,0.66,0.00,0.24,66.667,54,36,60.28.110.232,中国,天津, 联通,18
2013-02-26 22:54:02.835893,222.50.124.110,NULL,kaixin001.com,广东铁通TOPn网站,0,30,2.83,9.53,0.59,3.38,1.11,4.63,0.00,1.79,83.333,90,75,27.131.222.21,中国,北京, 其它运营商,30
2013-02-26 22:54:04.153822,222.50.124.62,NULL,www.youku.com,网页类,0,7,17.29,30.44,0.58,12.48,1.76,8.52,0.00,2.85,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:54:09.441719,222.50.124.106,NULL,www.icbc.com.cn,网页类,15,17,35.86,88.68,0.62,35.41,1.84,9.69,0.00,3.31,19.608,51,10,113.31.42.29,中国,北京, 其它运营商,17
2013-02-26 22:54:21.953443,222.50.124.26,NULL,163.com,广东铁通TOPn网站,3,20,6.47,33.73,0.60,10.84,0.49,3.26,0.00,1.05,60.000,60,36,123.58.180.7,中国,浙江, 移动,20
2013-02-26 22:54:21.957785,222.50.124.110,NULL,jrjimg.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,0.0.0.0,NULL,NULL,NULL,0
2013-02-26 22:54:22.224712,222.50.124.2,NULL,sogou.com,广东铁通TOPn网站,0,19,7.92,42.83,0.60,13.50,2.64,19.75,0.00,6.47,57.895,57,33,220.181.124.201,中国,北京, 电信,19
2013-02-26 22:54:26.458932,222.50.124.90,NULL,126.com,广东铁通TOPn网站,2,13,48.32,439.37,0.60,114.27,2.13,10.91,0.00,3.58,5.128,39,2,220.181.12.218,中国,北京, 其它运营商,13
2013-02-26 22:54:28.616531,222.50.124.70,NULL,hao123.com,广东铁通TOPn网站,25,18,31.80,105.80,0.56,29.89,6.10,73.53,0.00,17.51,16.667,54,9,123.125.114.224,中国,北京, 其它运营商,18
2013-02-26 22:54:33.385198,222.50.124.50,NULL,www.tudou.com,网页类,9,17,23.44,56.46,0.43,24.62,1.14,6.48,0.00,1.94,17.647,51,9,123.126.98.146,中国,北京, 联通,17
2013-02-26 22:54:41.266094,222.50.124.42,NULL,www.youku.com,网页类,0,7,19.37,34.40,0.61,14.61,0.90,3.04,0.00,1.18,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:54:41.823206,222.50.124.82,NULL,www.onlinedown.net,下载类,8,12,18.73,36.95,0.56,14.94,3.29,24.62,0.00,6.97,8.333,36,3,221.130.12.62,中国,江苏, 移动,12
2013-02-26 22:54:43.272191,222.50.124.26,NULL,mediav.com,广东铁通TOPn网站,0,20,7.12,33.82,0.54,10.72,1.91,13.63,0.00,4.44,60.000,60,36,114.80.69.185,中国,上海, 电信,20
2013-02-26 22:54:46.849560,222.50.124.2,NULL,ifeng.com,广东铁通TOPn网站,0,19,10.69,53.02,0.62,19.02,0.55,1.74,0.00,0.66,68.421,57,39,123.125.72.60,中国,北京, 联通,19
2013-02-26 22:54:47.391797,222.50.124.90,NULL,ittzz.com,广东铁通TOPn网站,0,11,25.62,41.19,0.64,14.49,1.65,9.69,0.00,2.94,0.000,33,0,118.26.225.53,中国,上海, 铁通,11
2013-02-26 22:54:55.875644,222.50.124.114,NULL,www.tudou.com,网页类,0,17,36.71,92.50,0.45,32.85,0.84,4.70,0.00,1.39,17.647,51,9,123.126.98.150,中国,北京, 联通,17
2013-02-26 22:54:59.014874,222.50.124.50,NULL,51yes.com,广东铁通TOPn网站,0,20,4.23,9.63,1.27,2.69,1.42,13.01,0.00,3.25,25.000,60,15,119.147.114.19,中国,广东, 电信,20
2013-02-26 22:54:59.103372,222.50.124.26,NULL,adwo.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,40.102.117.110,美国,NULL, 其它运营商,0
2013-02-26 22:55:05.057331,222.50.124.70,NULL,tom.com,广东铁通TOPn网站,0,18,29.47,105.34,0.58,28.88,2.33,18.11,0.00,3.98,1.852,54,1,202.108.12.62,中国,北京, 联通,18
2013-02-26 22:55:08.004105,222.50.124.110,NULL,sandai.net,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,99.104.101.61,加拿大,NULL, 其它运营商,0
2013-02-26 22:55:08.479493,222.50.124.14,NULL,www.skycn.com,下载类,0,19,13.17,66.89,0.57,24.07,0.93,2.18,0.00,0.82,68.421,57,39,125.39.78.230,中国,天津, 联通,19
2013-02-26 22:55:22.867891,222.50.124.70,NULL,www.onlinedown.net,下载类,9,11,23.50,89.58,0.59,27.28,13.03,69.82,0.00,26.64,0.000,33,0,120.193.11.194,中国,浙江, 移动,11
2013-02-26 22:55:25.553597,222.50.124.50,NULL,qpic.cn,广东铁通TOPn网站,0,15,5.52,18.45,0.54,6.75,0.34,0.81,0.00,0.32,60.000,45,27,112.90.139.50,中国,广东, 联通,15
2013-02-26 22:55:26.556492,222.50.124.94,NULL,www.mail.qq.com,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,100.101.120.79,其它地区,NULL, 其它运营商,0
2013-02-26 22:55:29.800425,222.50.124.6,NULL,www.skycn.com,下载类,0,19,16.30,75.19,0.94,26.56,3.83,16.88,0.00,5.88,68.421,57,39,125.39.78.230,中国,天津, 联通,19
2013-02-26 22:55:35.276116,222.50.124.62,NULL,www.icbc.com.cn,网页类,0,17,55.62,146.01,0.59,62.42,0.42,2.03,0.00,0.53,5.882,51,3,125.39.39.42,中国,天津, 联通,17
2013-02-26 22:55:38.639872,222.50.124.110,NULL,yihaodian.com,广东铁通TOPn网站,0,16,22.43,45.52,0.62,14.57,4.08,49.05,0.00,12.15,6.250,48,3,222.73.105.82,中国,上海, 电信,16
2013-02-26 22:55:44.243482,222.50.124.46,NULL,www.poco.cn,网页类,5,17,25.56,128.53,0.58,46.33,7.71,40.86,0.00,14.91,64.706,51,33,221.192.148.124,中国,河北, 联通,17
2013-02-26 22:55:46.395581,110.209.253.254,NULL,www.readnovel.com,网页类,0,17,49.02,182.05,0.61,56.12,10.16,86.09,0.00,23.80,0.000,51,0,221.204.241.230,中国,山西, 联通,17
2013-02-26 22:55:50.058115,222.50.124.38,NULL,www.qzone.qq.com,网页类,32,14,3.09,7.84,0.56,2.60,0.78,7.50,0.00,2.04,14.286,42,6,112.90.140.193,中国,广东, 联通,14
2013-02-26 22:55:56.599433,222.50.124.94,NULL,www.gzmama.com,网页类,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,116.117.114.110,中国,内蒙古, 联通,0
2013-02-26 22:56:02.461566,222.50.124.114,NULL,www.huanqiu.com,网页类,0,19,20.25,53.00,0.60,23.20,0.33,1.59,0.00,0.46,5.263,57,3,125.39.187.20,中国,天津, 联通,19
2013-02-26 22:56:09.665207,222.50.124.6,NULL,www.youku.com,网页类,0,7,17.81,30.64,0.62,11.75,0.77,3.82,0.00,1.25,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:56:11.434257,222.50.124.70,NULL,3322.org,广东铁通TOPn网站,0,30,2.14,11.45,0.75,1.84,0.24,4.32,0.00,0.77,0.000,90,0,61.160.239.28,中国,江苏, 电信,30
2013-02-26 22:56:17.071649,222.50.124.2,NULL,kuaiwan.com,广东铁通TOPn网站,0,30,2.90,7.08,0.55,2.96,1.13,3.33,0.00,1.55,90.000,90,81,122.225.115.167,中国,浙江, 电信,30
2013-02-26 22:56:20.232473,222.50.124.90,NULL,baofeng.net,广东铁通TOPn网站,0,19,15.07,73.90,0.64,26.54,0.71,2.08,0.00,0.82,68.421,57,39,60.28.110.233,中国,天津, 联通,19
2013-02-26 22:56:21.292743,222.50.124.110,NULL,pcpop.com,广东铁通TOPn网站,0,10,23.96,33.33,0.61,13.21,0.19,0.67,0.00,0.20,0.000,30,0,59.151.37.230,中国,北京, 其它运营商,10
2013-02-26 22:56:21.750608,222.50.124.50,NULL,liebao.cn,广东铁通TOPn网站,0,22,13.62,63.73,0.57,22.60,1.90,9.13,0.00,3.31,72.727,66,48,114.112.68.197,中国,江苏, 移动,22
2013-02-26 22:56:23.309848,222.50.124.26,NULL,53kf.com,广东铁通TOPn网站,0,17,5.69,32.01,0.56,10.11,0.26,1.00,0.00,0.37,52.941,51,27,122.227.58.188,中国,浙江, 电信,17
2013-02-26 22:56:24.657533,222.50.124.50,NULL,kejet.net,广东铁通TOPn网站,0,19,19.77,39.54,0.62,15.39,1.93,9.45,0.00,2.95,24.561,57,14,122.226.122.236,中国,浙江, 电信,19
2013-02-26 22:56:25.750292,222.50.124.70,NULL,qqgameapp.com,广东铁通TOPn网站,0,6,2.21,9.54,0.61,3.28,0.22,0.97,0.00,0.34,0.000,18,0,211.98.70.195,中国,湖南, 铁通,6
2013-02-26 22:56:27.051530,222.50.124.98,NULL,www.tudou.com,网页类,7,18,21.97,59.91,0.52,24.16,4.74,60.17,0.00,14.86,16.667,54,9,123.126.98.151,中国,北京, 联通,18
2013-02-26 22:56:34.673225,222.50.124.130,NULL,www.sina.com.cn,网页类,4,7,22.12,37.83,0.57,16.23,0.65,3.21,0.00,1.10,0.000,21,0,211.98.132.66,中国,北京, 铁通,7
2013-02-26 22:56:35.190799,222.50.124.2,NULL,37wan.com,广东铁通TOPn网站,0,30,2.17,6.07,0.58,1.99,0.77,2.04,0.00,0.72,83.333,90,75,219.129.216.157,中国,广东, 电信,30
2013-02-26 22:56:41.975568,222.50.124.98,NULL,www.youku.com,网页类,0,7,18.59,34.59,0.58,14.83,0.46,2.32,0.00,0.77,0.000,21,0,122.72.120.241,中国,中国NDC, 铁通,7
2013-02-26 22:56:46.433820,222.50.124.26,NULL,v-56.com,广东铁通TOPn网站,0,18,3.39,12.47,0.64,3.87,0.38,1.54,0.00,0.50,55.556,54,30,59.32.180.16,中国,广东, 电信,18
2013-02-26 22:56:47.812627,222.50.124.2,NULL,kankan.com,广东铁通TOPn网站,4,15,6.53,16.33,0.58,6.30,2.94,13.18,0.00,4.82,60.000,45,27,58.251.57.175,中国,广东, 联通,15
2013-02-26 22:56:50.323555,222.50.124.110,NULL,icast.cn,广东铁通TOPn网站,0,30,1.96,7.98,0.58,1.28,0.19,2.15,0.00,0.38,0.000,90,0,222.73.178.102,中国,上海, 电信,30
2013-02-26 22:56:50.768684,222.50.124.70,NULL,www.cctv.com,网页类,10,12,26.64,59.87,0.56,21.04,6.03,53.23,0.00,15.05,8.333,36,3,223.87.1.58,中国,四川, 移动,12
2013-02-26 22:56:51.141892,222.50.124.30,NULL,www.hl.cnc.cn,网页类,0,17,34.35,92.25,0.57,34.99,0.56,4.57,0.00,1.07,0.000,51,0,221.212.213.106,中国,黑龙江, 联通,17
2013-02-26 22:56:57.140717,222.50.124.2,NULL,doubleclick.net,广东铁通TOPn网站,7,17,128.51,252.84,0.58,96.08,2.45,15.91,0.00,4.18,0.000,51,0,70.32.146.212,美国,NULL, 其它运营商,17
2013-02-26 22:56:57.209183,222.50.124.50,NULL,mapbar.com,广东铁通TOPn网站,0,11,24.05,34.59,0.54,12.37,0.88,4.20,0.00,1.38,0.000,33,0,211.157.24.135,中国,北京, 联通,11
2013-02-26 22:57:08.021545,222.50.124.106,NULL,www.pconline.com.cn,网页类,0,11,9.34,42.30,0.59,11.67,5.28,48.34,0.00,14.37,9.091,33,3,210.21.118.120,中国,广东, 联通,11
2013-02-26 22:57:14.857467,222.50.124.110,NULL,www.tudou.com,网页类,10,18,28.32,89.66,0.43,28.93,0.92,6.24,0.00,1.66,16.667,54,9,123.126.98.146,中国,北京, 联通,18
2013-02-26 22:57:25.855110,222.50.124.50,NULL,paipai.com,广东铁通TOPn网站,21,18,17.31,125.69,0.56,36.13,12.03,172.89,0.00,43.00,16.667,54,9,119.147.15.49,中国,广东, 其它运营商,18
2013-02-26 22:57:31.474606,123.89.176.30,NULL,www.hexun.com,网页类,6,13,25.49,33.56,0.58,12.34,0.39,3.21,0.00,0.84,0.000,39,0,219.239.236.199,中国,北京, 电信,13
2013-02-26 22:57:31.497933,222.50.124.26,NULL,cntv.cn,广东铁通TOPn网站,0,10,26.03,37.80,0.62,15.24,0.21,1.01,0.00,0.33,0.000,30,0,202.108.8.82,中国,北京, 联通,10
2013-02-26 22:57:35.521189,222.50.124.74,NULL,www.huanqiu.com,网页类,0,18,30.36,76.19,0.59,31.52,1.55,9.21,0.00,2.38,5.556,54,3,125.39.187.20,中国,天津, 联通,18
2013-02-26 22:57:36.933826,222.50.124.70,NULL,digieq.com,广东铁通TOPn网站,0,30,27.57,72.86,0.62,26.05,3.19,33.69,0.00,7.77,43.333,90,39,219.232.240.148,中国,北京, 其它运营商,30
2013-02-26 22:57:40.027550,222.50.124.26,NULL,uusee.com,广东铁通TOPn网站,0,23,8.37,50.17,0.64,16.00,0.28,0.94,0.00,0.36,68.116,69,47,221.238.29.196,中国,天津, 电信,23
2013-02-26 22:57:51.381279,222.50.124.86,NULL,www.kankan.com,网页类,0,5,6.47,14.61,0.60,5.52,3.61,17.02,0.00,6.71,0.000,15,0,61.235.96.93,中国,广东, 铁通,5
2013-02-26 22:57:51.487599,222.50.124.50,NULL,admaster.com.cn,广东铁通TOPn网站,0,22,21.32,63.48,0.56,17.77,5.92,94.47,0.00,22.14,22.727,66,15,58.215.168.155,中国,江苏, 电信,22
2013-02-26 22:57:56.179453,222.50.124.110,NULL,www.qiushibaike.com,网页类,3,13,32.83,58.06,0.59,25.04,2.16,8.87,0.00,2.54,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:57:56.794495,222.50.124.90,NULL,liebao.cn,广东铁通TOPn网站,0,21,11.43,51.46,0.58,18.06,2.14,7.95,0.00,2.87,71.429,63,45,114.112.68.197,中国,江苏, 移动,21
2013-02-26 22:57:57.305547,222.50.124.50,NULL,baidu-1img.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,49.46.49.57,印度,NULL, 其它运营商,0
2013-02-26 22:57:57.967455,222.50.124.6,NULL,www.readnovel.com,网页类,4,18,14.52,70.12,1.12,24.97,1.60,5.97,0.00,2.10,66.667,54,36,218.60.54.22,中国,辽宁, 联通,18
2013-02-26 22:58:00.974253,222.50.124.2,NULL,weather.com.cn,广东铁通TOPn网站,0,30,3.56,9.93,1.01,3.30,1.27,2.96,0.00,1.24,83.333,90,75,61.4.185.35,中国,NULL, 其它运营商,30
2013-02-26 22:58:10.315063,222.50.124.90,NULL,xunlei.com,广东铁通TOPn网站,4,16,5.02,11.87,0.59,4.89,0.62,2.41,0.00,0.82,62.500,48,30,58.251.57.167,中国,广东, 其它运营商,16
2013-02-26 22:58:10.398445,222.50.124.70,NULL,guosen.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,131.213.4.0,加拿大,NULL, 其它运营商,0
2013-02-26 22:58:12.794838,222.50.124.110,NULL,adwo.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,101.59.114.101,印度,NULL, 其它运营商,0
2013-02-26 22:58:14.908856,222.50.124.26,NULL,babytree.com,广东铁通TOPn网站,3,20,10.95,62.24,0.57,19.70,1.68,9.70,0.00,3.10,60.000,60,36,124.238.250.204,中国,河北, 电信,20
2013-02-26 22:58:21.822128,222.50.124.90,NULL,51yes.com,广东铁通TOPn网站,0,30,7.55,78.57,0.53,14.47,7.25,81.36,0.00,16.87,0.000,90,0,119.147.114.19,中国,广东, 电信,30
2013-02-26 22:58:34.233431,222.50.124.50,NULL,qidian.com,广东铁通TOPn网站,0,21,43.86,92.60,0.58,33.45,1.24,7.26,0.00,1.96,23.810,63,15,202.102.58.214,中国,江苏, 电信,21
2013-02-26 22:58:34.855747,222.50.124.90,NULL,adwo.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,47.34.32.43,加拿大,NULL, 其它运营商,0
2013-02-26 22:58:36.926617,222.50.124.70,NULL,7k7k.com,广东铁通TOPn网站,0,13,25.86,37.89,0.59,12.62,0.24,2.04,0.00,0.53,0.000,39,0,115.182.59.33,中国,北京, 移动,13
2013-02-26 22:58:42.325456,222.50.124.114,NULL,www.qiushibaike.com,网页类,2,13,40.04,90.77,0.59,31.52,10.84,68.44,0.00,19.52,7.692,39,3,183.203.15.209,中国,山西, 移动,13
2013-02-26 22:58:43.834403,222.50.124.2,NULL,sohu.com,广东铁通TOPn网站,0,30,2.19,5.30,0.61,1.75,0.62,2.12,0.00,0.81,83.333,90,75,61.135.181.176,中国,北京, 联通,30
2013-02-26 22:58:44.461954,222.50.124.50,NULL,pplive.com,广东铁通TOPn网站,0,10,23.91,37.44,0.65,13.46,0.26,1.36,0.00,0.38,0.000,30,0,59.151.34.25,中国,北京, 其它运营商,10
2013-02-26 22:58:53.457113,222.50.124.70,NULL,gtimg.com.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,255.255.255.255,NULL,NULL,NULL,0
2013-02-26 22:58:59.990774,222.50.124.26,NULL,yoyi.com.cn,广东铁通TOPn网站,0,30,2.94,10.96,0.54,4.01,0.88,3.96,0.00,1.54,83.333,90,75,116.213.196.90,中国,北京, 其它运营商,30
2013-02-26 22:59:00.401065,222.50.124.90,NULL,qqgameapp.com,广东铁通TOPn网站,0,5,2.88,11.54,0.60,4.33,1.44,6.95,0.00,2.76,0.000,15,0,211.98.70.195,中国,湖南, 铁通,5
2013-02-26 22:59:01.801098,222.50.124.50,NULL,guosen.cn,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,32.117.180.9,美国,NULL, 其它运营商,0
2013-02-26 22:59:08.471246,222.50.124.2,NULL,51.com,广东铁通TOPn网站,0,30,2.29,5.41,0.55,2.21,0.80,2.37,0.00,1.10,90.000,90,81,61.130.108.152,中国,浙江, 电信,30
2013-02-26 22:59:08.861253,222.50.124.110,NULL,xcar.com.cn,广东铁通TOPn网站,0,30,4.63,47.37,0.59,8.29,4.36,97.96,0.00,17.59,0.000,90,0,118.67.112.72,中国,北京, 其它运营商,30
2013-02-26 22:59:14.627103,222.50.124.26,NULL,51.la,广东铁通TOPn网站,0,18,6.85,39.95,0.55,12.76,1.01,7.37,0.00,2.40,55.556,54,30,117.21.226.199,中国,江西, 电信,18
2013-02-26 22:59:15.011200,222.50.124.70,NULL,adscellphone.com,广东铁通TOPn网站,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,0,0,161.0.0.0,法国,NULL, 其它运营商,0
2013-02-26 22:59:16.932466,222.50.124.26,NULL,ppweb.com.cn,广东铁通TOPn网站,0,9,22.42,35.04,0.57,14.15,0.34,1.10,0.00,0.39,0.000,27,0,122.11.35.98,中国,北京, 移动,9
2013-02-26 22:59:21.239630,222.50.124.26,NULL,178.com,广东铁通TOPn网站,0,30,2.08,4.89,0.57,1.58,0.75,2.25,0.00,0.88,83.333,90,75,123.134.67.166,中国,山东, 联通,30
2013-02-26 22:59:25.331894,222.50.124.90,NULL,qiyi.com,广东铁通TOPn网站,0,11,28.02,43.94,0.57,15.40,0.44,2.12,0.00,0.59,0.000,33,0,202.108.14.56,中国,北京, 联通,11
2013-02-26 22:59:26.691515,222.50.124.2,NULL,17173.com,广东铁通TOPn网站,0,30,3.83,11.75,0.61,4.17,1.45,4.31,0.00,1.56,83.333,90,75,61.135.181.176,中国,北京, 联通,30
2013-02-26 22:59:27.598440,222.50.124.2,NULL,youdao.com,广东铁通TOPn网站,0,20,22.02,116.94,0.68,42.55,0.93,2.91,0.00,0.95,70.000,60,42,61.135.218.27,中国,北京, 联通,20
2013-02-26 22:59:34.236606,222.50.124.66,NULL,www.tudou.com,网页类,11,17,28.80,91.99,0.35,28.61,0.88,4.07,0.00,1.09,17.647,51,9,123.126.98.149,中国,北京, 联通,17
2013-02-26 22:59:38.264583,222.50.124.26,NULL,tanx.com,广东铁通TOPn网站,0,9,20.53,31.34,0.60,12.60,0.19,0.99,0.00,0.31,0.000,27,0,110.75.21.51,中国,浙江, 移动,9
2013-02-26 22:59:39.144990,222.50.124.70,NULL,twsapp.com,广东铁通TOPn网站,0,6,1.54,5.71,0.59,1.87,0.39,2.05,0.00,0.74,0.000,18,0,211.98.70.195,中国,湖南, 铁通,6
2013-02-26 22:59:43.899686,123.89.176.30,NULL,www.gzmama.com,网页类,1,16,5.00,16.22,0.60,6.02,0.23,0.81,0.00,0.28,62.500,48,30,58.248.62.22,中国,广东, 联通,16
2013-02-26 22:59:47.436964,222.50.124.22,NULL,www.cctv.com,网页类,4,12,77.62,462.18,0.54,128.72,28.67,189.35,0.00,58.17,8.333,36,3,223.87.1.59,中国,四川, 移动,12
2013-02-26 22:59:48.611197,123.89.176.30,NULL,www.sina.com.cn,网页类,6,8,20.45,39.14,0.61,17.97,1.41,5.72,0.00,2.00,0.000,24,0,211.98.132.66,中国,北京, 铁通,8
2013-02-26 22:59:52.660252,222.50.124.98,NULL,www.qzone.qq.com,网页类,32,14,3.12,8.79,0.61,2.71,1.62,16.31,0.00,4.44,14.286,42,6,112.90.140.193,中国,广东, 联通,14
